This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20121116,1.52,-1.03,0.57,-0.45,0.6,0,1.508563742,-1.035341208,0.568381647,-0.451015548,0.598207168
20121119,1.33,-0.34,0.29,0.18,0.48,0,1.321233147,-0.340579313,0.289580311,0.179838194,0.478851673
20121120,-0.31,0.26,0.07,0.15,-0.36,0,-0.310481495,0.259662585,0.069975511,0.149887612,-0.360649559
20121121,-0.41,-0.3,0.2,0.03,0.22,0,-0.410842804,-0.300450902,0.199800266,0.029995501,0.219758354
20121122,1.29,-0.15,0.43,-0.2,0.49,0,1.281750371,-0.150112613,0.429078142,-0.200200267,0.488803407
20121123,0.04,0,0,-0.01,0,0,0.039992002,0,0,-0.0100005,0
20121126,0.85,0.01,0.35,0.27,0.25,0,0.846407841,0.0099995,0.349388925,0.269636155,0.24968802
20121127,0.17,0.41,-0.25,-0.21,-0.17,0,0.169855664,0.40916179,-0.250313022,-0.210220809,-0.170144664
20121128,-1.1,0.61,-0.84,0.45,-0.41,0,-1.106094736,0.608147032,-0.843547882,0.448990527,-0.410842804
20121129,1.01,-0.12,-0.09,0.26,0.16,0,1.004933585,-0.120072058,-0.090040524,0.259662585,0.159872136
20121130,-0.18,-0.37,-0.33,0.14,-0.1,0,-0.180162195,-0.370686193,-0.330545701,0.139902091,-0.100050033
20121203,0.2,0.39,0.37,-0.44,0.15,0,0.199800266,0.389241472,0.369317184,-0.440970849,0.149887612
20121204,0.48,0.28,0.09,-0.29,0.09,0,0.478851673,0.27960873,0.089959524,-0.290421315,0.089959524
20121205,-0.64,0.4,-0.3,0.33,-0.23,0,-0.64205678,0.399202127,-0.300450902,0.329456695,-0.230264906
20121206,0.89,0.09,0.37,-0.11,0.14,0,0.886062843,0.089959524,0.369317184,-0.110060544,0.139902091
20121207,0.06,-0.15,0.33,-0.25,0.05,0,0.059982007,-0.150112613,0.329456695,-0.250313022,0.049987504
20121210,0.01,0.26,-0.28,0.19,-0.27,0,0.0099995,0.259662585,-0.280392733,0.189819728,-0.270365157
20121211,-0.49,0.08,-0.15,0.37,-0.16,0,-0.491204436,0.079968017,-0.150112613,0.369317184,-0.160128137
20121212,-0.29,-0.21,0.44,0.05,0.28,0,-0.290421315,-0.210220809,0.43903483,0.049987504,0.27960873
20121213,0.39,-0.36,0.45,-0.18,0.13,0,0.389241472,-0.360649559,0.448990527,-0.180162195,0.129915573
20121214,0.4,-0.14,0.37,-0.31,0.32,0,0.399202127,-0.140098092,0.369317184,-0.310481495,0.31948909
20121217,0.29,-0.38,0.71,-0.29,-0.01,0,0.289580311,-0.380723834,0.707491367,-0.290421315,-0.0100005
20121218,0.55,-0.47,0.95,-0.87,0.5,0,0.548493023,-0.471107973,0.945515877,-0.873806594,0.498754151
20121219,2.27,-1.54,1.43,-1.12,0.8,0,2.244618883,-1.551981166,1.41987194,-1.126319228,0.796816965
20121220,-0.14,0.14,0.55,-0.76,0.23,0,-0.140098092,0.139902091,0.548493023,-0.762902716,0.229735905
20121221,-0.48,0.37,0.01,0.08,-0.28,0,-0.4811557,0.369317184,0.0099995,0.079968017,-0.280392733
20121224,-0.78,0,0,0.01,0,0,-0.783057912,0,0,0.0099995,0
20121225,0.65,0.15,0.29,-0.51,0.45,0,0.64789661,0.149887612,0.289580311,-0.511304939,0.448990527
20121226,0.38,-0.13,0.72,-0.11,0.44,0,0.379279824,-0.130084573,0.717420375,-0.110060544,0.43903483
20121227,0.09,-0.18,0.17,-0.01,0.04,0,0.089959524,-0.180162195,0.169855664,-0.0100005,0.039992002
20121228,0.79,-0.39,0.33,-0.14,0.2,0,0.786895838,-0.390762483,0.329456695,-0.140098092,0.199800266
20121231,-0.83,0,0,0,0,0,-0.833463679,0,0,0,0
20130101,0.06,0,0,0,0,0,0.059982007,0,0,0,0
20130102,-0.69,0,0,0,0,0,-0.692391507,0,0,0,0
20130103,0.09,0,0,0,0,0,0.089959524,0,0,0,0
20130104,2.1,-0.88,1.12,-0.61,0.8,0,2.078253918,-0.883894867,1.113774441,-0.611868101,0.796816965
20130107,-0.23,1.55,-0.97,0.67,0,0,-0.230264906,1.538110204,-0.974735145,0.667765475,0
20130108,-0.03,0.59,-0.86,0.48,-0.15,0,-0.030004501,0.588266316,-0.86371934,0.478851673,-0.150112613
20130109,-0.16,0.33,0.24,-0.54,0.3,0,-0.160128137,0.329456695,0.23971246,-0.54146327,0.299550898
20130110,0.14,-0.31,0.41,-0.2,-0.18,0,0.139902091,-0.310481495,0.40916179,-0.200200267,-0.180162195
20130111,0.47,-0.58,-0.04,0.08,0.18,0,0.468898949,-0.581688532,-0.040008002,0.079968017,0.179838194
20130114,-0.35,0,0,0,0,0,-0.350613933,0,0,0,0
20130115,1.72,0.19,-0.54,-0.05,-0.04,0,1.705375457,0.189819728,-0.54146327,-0.050012504,-0.040008002
20130116,-1.47,0.97,-0.46,0.31,-0.36,0,-1.480911565,0.965325703,-0.461061256,0.309520491,-0.360649559
20130117,-1.38,-0.81,-0.26,0.5,-0.25,0,-1.389610519,-0.813298323,-0.260338587,0.498754151,-0.250313022
20130118,1.98,-0.57,0.77,-0.35,0.11,0,1.960652964,-0.5716307,0.76705063,-0.350613933,0.109939544
20130121,-0.14,1.79,-0.3,0.25,0.12,0,-0.140098092,1.774168148,-0.300450902,0.24968802,0.119928058
20130122,0.66,0.19,-0.23,0.1,-0.13,0,0.657831536,0.189819728,-0.230264906,0.099950033,-0.130084573
20130123,-1.3,0.52,-0.96,0.27,-0.6,0,-1.308523955,0.518652669,-0.964637705,0.269636155,-0.601807233
20130124,-0.93,-0.14,0.13,-0.77,0.37,0,-0.9343515,-0.140098092,0.129915573,-0.772979806,0.369317184
20130125,1.53,-0.85,-0.37,0.12,0.11,0,1.518413533,-0.853633102,-0.370686193,0.119928058,0.109939544
20130128,-0.08,1.19,-0.43,-0.22,0.06,0,-0.080032017,1.182975175,-0.430927159,-0.220242356,0.059982007
20130129,0.65,-1.14,1.06,0.39,-0.38,0,0.64789661,-1.146547811,1.054421388,0.389241472,-0.380723834
20130130,1.14,-0.39,0.07,0.05,0.47,0,1.133550966,-0.390762483,0.069975511,0.049987504,0.468898949
20130131,0.04,-0.14,0.64,0.01,-0.13,0,0.039992002,-0.140098092,0.637960696,0.0099995,-0.130084573
20130201,-0.98,0.12,-0.16,0.47,0,0,-0.984833605,0.119928058,-0.160128137,0.468898949,0
20130204,1.72,-0.7,2.03,-0.03,0.31,0,1.705375457,-0.702461494,2.00967017,-0.030004501,0.309520491
20130205,-2.93,0.67,-0.65,0.46,-0.41,0,-2.973781826,0.667765475,-0.652121699,0.458945233,-0.410842804
20130206,2.99,-1.75,0.4,-0.35,0.93,0,2.946171015,-1.765493524,0.399202127,-0.350613933,0.925702126
20130207,-0.08,0.07,0.76,0.01,0.05,0,-0.080032017,0.069975511,0.75712655,0.0099995,0.049987504
20130208,-0.14,0.35,-0.13,0.01,-0.35,0,-0.140098092,0.349388925,-0.130084573,0.0099995,-0.350613933
20130211,-1.67,0,0,0,0,0,-1.68410172,0,0,0,0
20130212,1.81,-1.51,0.63,-1.18,-0.03,0,1.793814513,-1.521516581,0.628023796,-1.187017257,-0.030004501
20130213,-1.07,-0.6,-0.68,-0.13,-0.45,0,-1.075765665,-0.601807233,-0.682322535,-0.130084573,-0.451015548
20130214,0.53,0.13,-0.8,0.32,-0.14,0,0.528600443,0.129915573,-0.80321717,0.31948909,-0.140098092
20130215,-2.02,-0.49,-0.86,0.68,-0.61,0,-2.040680978,-0.491204436,-0.86371934,0.677698428,-0.611868101
20130218,1.56,0.12,0.8,-0.85,0.04,0,1.547957085,0.119928058,0.796816965,-0.853633102,0.039992002
20130219,0.61,0.91,-0.33,0.13,-0.05,0,0.608147032,0.905884449,-0.330545701,0.129915573,-0.050012504
20130220,1,0.33,-0.1,0.03,0.05,0,0.995033085,0.329456695,-0.100050033,0.029995501,0.049987504
20130221,-0.39,1.11,-0.46,0.41,0.12,0,-0.390762483,1.103884712,-0.461061256,0.40916179,0.119928058
20130222,-0.23,-0.06,-1.05,0.32,-0.41,0,-0.230264906,-0.060018007,-1.055551394,0.31948909,-0.410842804
20130225,3.33,-0.24,0.49,-0.55,0.55,0,3.275756424,-0.240288462,0.488803407,-0.551518069,0.548493023
20130226,-1.31,0.8,0.11,-0.05,0.24,0,-1.31865618,0.796816965,0.109939544,-0.050012504,0.23971246
20130227,-1.44,1.4,-1.01,0.27,-0.11,0,-1.45046862,1.390290517,-1.015135106,0.269636155,-0.110060544
20130228,1.81,-0.6,0.43,-0.22,0.29,0,1.793814513,-0.601807233,0.429078142,-0.220242356,0.289580311
20130301,-0.22,0.24,-0.51,-0.56,-0.07,0,-0.220242356,0.23971246,-0.511304939,-0.561573879,-0.070024511
20130304,0.93,0.34,-0.22,-0.17,0.15,0,0.925702126,0.339423307,-0.220242356,-0.170144664,0.149887612
20130305,-0.1,0.67,-0.68,0.47,-0.43,0,-0.100050033,0.667765475,-0.682322535,0.468898949,-0.430927159
20130306,0.67,-0.07,-0.42,0.21,-0.28,0,0.667765475,-0.070024511,-0.420884477,0.209779808,-0.280392733
20130307,-0.64,0.41,-1.31,0.41,-0.06,0,-0.64205678,0.40916179,-1.31865618,0.40916179,-0.060018007
20130308,0.26,-0.96,0.45,-0.13,0.34,0,0.259662585,-0.964637705,0.448990527,-0.130084573,0.339423307
20130311,1.39,-0.32,1.83,-1.06,0.1,0,1.380428098,-0.320513095,1.81345702,-1.065658019,0.099950033
20130312,-0.26,-0.62,-0.34,0.16,-0.64,0,-0.260338587,-0.621929981,-0.340579313,0.159872136,-0.64205678
20130313,-0.34,0.87,0.01,0.15,0.22,0,-0.340579313,0.866237308,0.0099995,0.149887612,0.219758354
20130314,0.71,0.75,-0.53,-0.4,0.22,0,0.707491367,0.747201484,-0.531409482,-0.40080214,0.219758354
20130315,2.16,0.05,0.03,0.59,0.25,0,2.137002574,0.049987504,0.029995501,0.588266316,0.24968802
20130318,-1.99,1.97,-0.5,0.19,-0.43,0,-2.010067171,1.950846639,-0.501254182,0.189819728,-0.430927159
20130319,1.71,-0.76,0.15,0.13,0.02,0,1.695544065,-0.762902716,0.149887612,0.129915573,0.019998
20130320,-0.92,0,0,0,0,0,-0.924258137,0,0,0,0
20130321,2.47,0.72,-0.53,0.13,-0.49,0,2.439988682,0.717420375,-0.531409482,0.129915573,-0.491204436
20130322,-1.37,0.57,-0.07,0.35,-0.3,0,-1.379471102,0.568381647,-0.070024511,0.349388925,-0.300450902
20130325,1.21,-0.39,-0.03,-0.06,0.18,0,1.202738021,-0.390762483,-0.030004501,-0.060018007,0.179838194
20130326,-0.62,0.13,-0.17,-0.17,-0.07,0,-0.621929981,0.129915573,-0.170144664,-0.170144664,-0.070024511
20130327,1.17,0.47,0.54,0.14,0.53,0,1.163208423,0.468898949,0.538547228,0.139902091,0.528600443
20130328,-0.53,0.59,-0.46,0.28,-0.24,0,-0.531409482,0.588266316,-0.461061256,0.27960873,-0.240288462
20130329,-0.18,-0.73,-0.63,0.36,-0.22,0,-0.180162195,-0.732677539,-0.631992874,0.359353551,-0.220242356
20130401,-2.42,-1.33,0.23,0.13,0.12,0,-2.44976316,-1.338923712,0.229735905,0.129915573,0.119928058
20130402,-0.97,0.99,-0.39,-0.24,-0.2,0,-0.974735145,0.985131605,-0.390762483,-0.240288462,-0.200200267
20130403,2.51,0.08,-0.35,0.8,0.34,0,2.479016881,0.079968017,-0.350613933,0.796816965,0.339423307
20130404,-1.06,-0.8,0.83,-0.81,0.17,0,-1.065658019,-0.80321717,0.826574442,-0.813298323,0.169855664
20130405,1.35,-1.16,1.32,-1.29,1.13,0,1.340968691,-1.166780487,1.311363915,-1.298392756,1.123663193
20130408,1.37,-0.39,1.55,-1.19,1.1,0,1.360700341,-0.390762483,1.538110204,-1.197137178,1.093994004
20130409,0.45,-0.32,-0.34,0.16,-0.19,0,0.448990527,-0.320513095,-0.340579313,0.159872136,-0.190180729
20130410,0.74,-1.13,0.55,-0.79,-0.18,0,0.737275433,-1.136433008,0.548493023,-0.793137033,-0.180162195
20130411,2.1,-1.71,-0.4,1.13,0.04,0,2.078253918,-1.724789341,-0.40080214,1.123663193,0.039992002
20130412,1.45,-0.01,0.42,0.53,-0.07,0,1.439588028,-0.0100005,0.419120462,0.528600443,-0.070024511
20130415,0.68,0.8,-0.8,0.81,-0.13,0,0.677698428,0.796816965,-0.80321717,0.806737108,-0.130084573
20130416,-2.07,1.13,-1.02,0.55,-0.24,0,-2.091724826,1.123663193,-1.025237646,0.548493023,-0.240288462
20130417,0.98,0.47,-0.75,-0.14,-0.36,0,0.975229144,0.468898949,-0.752826642,-0.140098092,-0.360649559
20130418,-1.23,1.38,-0.71,-0.1,-0.45,0,-1.237627107,1.370564706,-0.712532494,-0.100050033,-0.451015548
20130419,-1,0.41,-0.33,0.22,0.19,0,-1.005033585,0.40916179,-0.330545701,0.219758354,0.189819728
20130422,2.05,0.94,-0.17,-0.17,0.25,0,2.029270327,0.935609492,-0.170144664,-0.170144664,0.24968802
20130423,-0.24,1.35,-0.93,0.24,-0.13,0,-0.240288462,1.340968691,-0.9343515,0.23971246,-0.130084573
20130424,1.8,0.1,-1.22,0.22,-0.62,0,1.783991813,0.099950033,-1.227503088,0.219758354,-0.621929981
20130425,0.95,0.24,-0.31,-0.11,-0.51,0,0.945515877,0.23971246,-0.310481495,-0.110060544,-0.511304939
20130426,0.24,-0.76,0.28,0.05,-0.14,0,0.23971246,-0.762902716,0.27960873,0.049987504,-0.140098092
20130429,0.31,0,0,0,0,0,0.309520491,0,0,0,0
20130430,0.79,1.04,-0.98,-0.54,-0.34,0,0.786895838,1.034629205,-0.984833605,-0.54146327,-0.340579313
20130501,-0.45,0.7,0.44,0.65,0.29,0,-0.451015548,0.697561374,0.43903483,0.64789661,0.289580311
20130502,-0.97,1.42,-1.16,-0.09,-0.72,0,-0.974735145,1.410012438,-1.166780487,-0.090040524,-0.722604509
20130503,-1.04,0,0,0,0,0,-1.04544579,0,0,0,0
20130506,-0.35,0,0,0,0,0,-0.350613933,0,0,0,0
20130507,3.4,0.29,-0.48,-0.22,-0.08,0,3.343477609,0.289580311,-0.4811557,-0.220242356,-0.080032017
20130508,0.68,0.17,-0.62,-0.1,0,0,0.677698428,0.169855664,-0.621929981,-0.100050033,0
20130509,-2.63,0.27,0.77,0.36,-0.16,0,-2.6652031,0.269636155,0.76705063,0.359353551,-0.160128137
20130510,1.28,-1.52,-0.57,-0.04,-0.22,0,1.271877241,-1.531670411,-0.5716307,-0.040008002,-0.220242356
20130513,1.53,-0.42,-0.46,-0.36,-1.03,0,1.518413533,-0.420884477,-0.461061256,-0.360649559,-1.035341208
20130514,-0.53,0.96,-1.92,0.4,-1.2,0,-0.531409482,0.95542128,-1.93867138,0.399202127,-1.207258123
20130515,1.51,-4.81,0.63,0.57,0.16,0,1.498712981,-4.929529172,0.628023796,0.568381647,0.159872136
20130516,-0.75,-1.22,0.59,0.52,0.71,0,-0.752826642,-1.227503088,0.588266316,0.518652669,0.707491367
20130517,-0.18,1.8,0.42,-0.07,0.68,0,-0.180162195,1.783991813,0.419120462,-0.070024511,0.677698428
20130520,2.26,0.37,0.44,0.93,-0.07,0,2.234840366,0.369317184,0.43903483,0.925702126,-0.070024511
20130521,-0.34,-1.39,2.25,0.09,0.54,0,-0.340579313,-1.399750964,2.225060893,0.089959524,0.538547228
20130522,-0.32,-0.89,0.13,-0.18,-0.26,0,-0.320513095,-0.893984157,0.129915573,-0.180162195,-0.260338587
20130523,-5.22,-0.36,-0.28,1.41,0.74,0,-5.361176945,-0.360649559,-0.280392733,1.400151964,0.737275433
20130524,0.75,1.05,-1.08,-0.24,-0.72,0,0.747201484,1.044525786,-1.085874333,-0.240288462,-0.722604509
20130527,-2.85,0.77,-1.17,-0.31,-0.54,0,-2.891401016,0.76705063,-1.17689836,-0.310481495,-0.54146327
20130528,-0.18,-0.25,-0.76,0.2,-0.25,0,-0.180162195,-0.250313022,-0.762902716,0.199800266,-0.250313022
20130529,2.27,1.18,0.37,-0.04,0.46,0,2.244618883,1.173092288,0.369317184,-0.040008002,0.458945233
20130530,-3.4,0.44,-0.2,0.28,-0.16,0,-3.459144477,0.43903483,-0.200200267,0.27960873,-0.160128137
20130531,0.54,1.55,-1.24,-0.37,-0.94,0,0.538547228,1.538110204,-1.247752151,-0.370686193,-0.944445883
20130603,-2.33,0.77,-0.85,0.44,-0.53,0,-2.357573653,0.76705063,-0.853633102,0.43903483,-0.531409482
20130604,1.75,-1.98,2.14,-1.41,0.94,0,1.734863833,-1.999864651,2.117423523,-1.42003494,0.935609492
20130605,-1.89,1.93,-1.07,0.91,-0.35,0,-1.908088781,1.911611719,-1.075765665,0.905884449,-0.350613933
20130606,0,-3.84,1.55,-0.06,0.38,0,0,-3.91567152,1.538110204,-0.060018007,0.379279824
20130607,-2.06,-2.44,1.19,-0.59,0.1,0,-2.081513971,-2.470261264,1.182975175,-0.591747376,0.099950033
20130610,4.03,1.13,-1.23,0.61,0.25,0,3.950913309,1.123663193,-1.237627107,0.608147032,0.24968802
20130611,1.98,0.93,-1.06,0.18,-0.67,0,1.960652964,0.925702126,-1.065658019,0.179838194,-0.672254576
20130612,-0.36,0.78,-0.49,0.25,-0.2,0,-0.360649559,0.776973726,-0.491204436,0.24968802,-0.200200267
20130613,-4.12,1.92,0.4,-0.61,-0.35,0,-4.207277642,1.901800584,0.399202127,-0.611868101,-0.350613933
20130614,2.41,-0.85,-0.29,0.6,0.37,0,2.38141781,-0.853633102,-0.290421315,0.598207168,0.369317184
20130617,2.43,-0.46,0.11,0.06,-0.01,0,2.400945246,-0.461061256,0.109939544,0.059982007,-0.0100005
20130618,-0.75,0.46,-0.16,0.02,0.23,0,-0.752826642,0.458945233,-0.160128137,0.019998,0.229735905
20130619,0.61,-1.56,1.35,-0.25,0.26,0,0.608147032,-1.572296047,1.340968691,-0.250313022,0.259662585
20130620,-2.26,1.24,0,0.25,-0.28,0,-2.285929415,1.232374969,0,0.24968802,-0.280392733
20130621,0.16,-1.11,-0.46,0.44,-0.13,0,0.159872136,-1.116206471,-0.461061256,0.43903483,-0.130084573
20130624,-0.68,0.97,-0.05,-0.29,0.06,0,-0.682322535,0.965325703,-0.050012504,-0.290421315,0.059982007
20130625,-1.19,-0.73,0.27,-0.31,0.06,0,-1.197137178,-0.732677539,0.269636155,-0.310481495,0.059982007
20130626,-0.98,-2.87,2.42,0.61,1.08,0,-0.984833605,-2.911989857,2.391182005,0.608147032,1.074209653
20130627,2.1,-0.8,-0.09,-0.15,0.26,0,2.078253918,-0.80321717,-0.090040524,-0.150112613,0.259662585
20130628,2.37,0.11,-0.28,-0.66,-0.18,0,2.342351494,0.109939544,-0.280392733,-0.662187631,-0.180162195
20130701,1.04,0.57,-1.1,0.25,-0.13,0,1.034629205,0.568381647,-1.106094736,0.24968802,-0.130084573
20130702,0.8,-0.16,-0.1,-0.09,-0.1,0,0.796816965,-0.160128137,-0.100050033,-0.090040524,-0.100050033
20130703,0.94,0.47,-0.66,-0.45,-0.12,0,0.935609492,0.468898949,-0.662187631,-0.451015548,-0.120072058
20130704,-0.36,0.51,-0.1,-0.19,0.3,0,-0.360649559,0.508703905,-0.100050033,-0.190180729,0.299550898
20130705,0.32,-0.26,0.35,-0.09,0.22,0,0.31948909,-0.260338587,0.349388925,-0.090040524,0.219758354
20130708,-1.03,0.81,-0.13,0.17,-0.26,0,-1.035341208,0.806737108,-0.130084573,0.169855664,-0.260338587
20130709,1.78,-0.77,0.47,-0.33,0.06,0,1.764343517,-0.772979806,0.468898949,-0.330545701,0.059982007
20130710,1.2,-0.07,0.72,-0.07,0.21,0,1.192857087,-0.070024511,0.717420375,-0.070024511,0.209779808
20130711,0.8,0.3,-0.29,-0.24,0.03,0,0.796816965,0.299550898,-0.290421315,-0.240288462,0.029995501
20130712,0.23,-0.11,0.44,-0.21,-0.02,0,0.229735905,-0.110060544,0.43903483,-0.210220809,-0.020002
20130715,-0.58,0,0,0,0,0,-0.581688532,0,0,0,0
20130716,1.49,-0.22,-0.23,-0.29,0.33,0,1.479008547,-0.220242356,-0.230264906,-0.290421315,0.329456695
20130717,-0.35,-0.3,0.32,0.18,-0.08,0,-0.350613933,-0.300450902,0.31948909,0.179838194,-0.080032017
20130718,-0.12,-0.43,-0.37,0.5,-0.37,0,-0.120072058,-0.430927159,-0.370686193,0.498754151,-0.370686193
20130719,-0.86,-0.49,0.23,0.02,-0.06,0,-0.86371934,-0.491204436,0.229735905,0.019998,-0.060018007
20130722,1.34,0.25,-0.1,0.16,-0.23,0,1.331101406,0.24968802,-0.100050033,0.159872136,-0.230264906
20130723,0.61,-0.09,0.22,0.19,0.11,0,0.608147032,-0.090040524,0.219758354,0.189819728,0.109939544
20130724,-0.96,0.47,-0.29,0.19,-0.15,0,-0.964637705,0.468898949,-0.290421315,0.189819728,-0.150112613
20130725,-0.26,0.79,-0.55,0.39,-0.53,0,-0.260338587,0.786895838,-0.551518069,0.389241472,-0.531409482
20130726,-1.8,1.47,-0.64,0.65,-0.26,0,-1.816397063,1.45930023,-0.64205678,0.64789661,-0.260338587
20130729,-2.91,-0.07,0.18,0.21,-0.03,0,-2.953180261,-0.070024511,0.179838194,0.209779808,-0.030004501
20130730,1.65,0.3,0.38,-0.42,0.27,0,1.636535409,0.299550898,0.379279824,-0.420884477,0.269636155
20130731,-1.38,0.03,0.56,0.39,0.04,0,-1.389610519,0.029995501,0.558437829,0.389241472,0.039992002
20130801,0.89,-1.79,0.79,-0.93,0.39,0,0.886062843,-1.806214282,0.786895838,-0.9343515,0.389241472
20130802,3.42,-1.04,-0.23,-0.34,0.05,0,3.362818098,-1.04544579,-0.230264906,-0.340579313,0.049987504
20130805,-0.16,1.42,-0.54,0.32,0.04,0,-0.160128137,1.410012438,-0.54146327,0.31948909,0.039992002
20130806,1.23,-0.32,0.39,-0.12,0.37,0,1.222496962,-0.320513095,0.389241472,-0.120072058,0.369317184
20130807,-1.78,1.53,0.26,-0.04,-0.08,0,-1.796032538,1.518413533,0.259662585,-0.040008002,-0.080032017
20130808,-1.72,0.24,0.35,-0.27,-0.06,0,-1.734963834,0.23971246,0.349388925,-0.270365157,-0.060018007
20130809,0.57,-0.24,0.31,0.17,0.05,0,0.568381647,-0.240288462,0.309520491,0.169855664,0.049987504
20130812,-1.36,-0.48,1.12,-0.19,0.09,0,-1.369332713,-0.4811557,1.113774441,-0.190180729,0.089959524
20130813,0.59,-0.46,-0.52,-0.05,0.11,0,0.588266316,-0.461061256,-0.521356705,-0.050012504,0.109939544
20130814,1.31,-0.16,-0.23,-0.09,-0.21,0,1.301493708,-0.160128137,-0.230264906,-0.090040524,-0.210220809
20130815,-0.71,0.9,0.13,0.17,-0.02,0,-0.712532494,0.895974137,0.129915573,0.169855664,-0.020002
20130816,-1.05,0.47,-0.42,0.09,-0.4,0,-1.055551394,0.468898949,-0.420884477,0.089959524,-0.40080214
20130819,0.67,0.09,-0.52,0.01,-0.09,0,0.667765475,0.089959524,-0.521356705,0.0099995,-0.090040524
20130820,-1.68,0.91,0.06,0.01,0.16,0,-1.694272073,0.905884449,0.059982007,0.0099995,0.159872136
20130821,-0.81,-0.13,-0.17,0.39,-0.27,0,-0.813298323,-0.130084573,-0.170144664,0.389241472,-0.270365157
20130822,-1.21,0.13,0.51,-0.36,0.04,0,-1.217380093,0.129915573,0.508703905,-0.360649559,0.039992002
20130823,1.8,-1.14,0.45,-0.47,0.07,0,1.783991813,-1.146547811,0.448990527,-0.471107973,0.069975511
20130826,0.17,0.35,-0.55,0.32,-0.31,0,0.169855664,0.349388925,-0.551518069,0.31948909,-0.310481495
20130827,0.98,0.14,0.23,0.14,0.14,0,0.975229144,0.139902091,0.229735905,0.139902091,0.139902091
20130828,-2.41,-0.13,0.17,0.18,0.05,0,-2.439515683,-0.130084573,0.169855664,0.179838194,0.049987504
20130829,-0.45,-0.33,-0.36,0.06,-0.29,0,-0.451015548,-0.330545701,-0.360649559,0.059982007,-0.290421315
20130830,-0.67,0.21,-0.59,0.46,-0.34,0,-0.672254576,0.209779808,-0.591747376,0.458945233,-0.340579313
20130902,-0.19,-0.56,-0.15,-0.23,0.17,0,-0.190180729,-0.561573879,-0.150112613,-0.230264906,0.169855664
20130903,2.42,-0.98,0.23,-0.36,0.02,0,2.391182005,-0.984833605,0.229735905,-0.360649559,0.019998
20130904,0.48,0.32,-0.51,-0.29,0.15,0,0.478851673,0.31948909,-0.511304939,-0.290421315,0.149887612
20130905,-0.24,-0.37,0.27,0,-0.18,0,-0.240288462,-0.370686193,0.269636155,0,-0.180162195
20130906,0.14,0.06,0.63,0.05,-0.01,0,0.139902091,0.059982007,0.628023796,0.049987504,-0.0100005
20130909,1.73,0.35,0.03,-0.34,0.1,0,1.715205882,0.349388925,0.029995501,-0.340579313,0.099950033
20130910,0.48,-0.11,0.74,-0.54,0.48,0,0.478851673,-0.110060544,0.737275433,-0.54146327,0.478851673
20130911,0.51,0.19,-0.49,-0.11,-0.22,0,0.508703905,0.189819728,-0.491204436,-0.110060544,-0.220242356
20130912,0,0.7,-0.16,0.14,0.04,0,0,0.697561374,-0.160128137,0.139902091,0.039992002
20130913,0.33,0.69,-0.51,0.06,-0.32,0,0.329456695,0.687630394,-0.511304939,0.059982007,-0.320513095
20130916,0.19,0,0,0,0,0,0.189819728,0,0,0,0
20130917,-0.3,1.1,-0.04,-0.34,0.12,0,-0.300450902,1.093994004,-0.040008002,-0.340579313,0.119928058
20130918,2.25,-0.7,-0.46,0.1,-0.26,0,2.225060893,-0.702461494,-0.461061256,0.099950033,-0.260338587
20130919,0.24,-0.25,0.4,-0.19,0.27,0,0.23971246,-0.250313022,0.399202127,-0.190180729,0.269636155
20130920,0.44,0.09,0.06,-0.2,0.17,0,0.43903483,0.089959524,0.059982007,-0.200200267,0.169855664
20130923,0.54,0,0,0,0,0,0.538547228,0,0,0,0
20130924,-0.17,0.75,-0.09,0.3,0.12,0,-0.170144664,0.747201484,-0.090040524,0.299550898,0.119928058
20130925,-0.08,-0.8,0.57,-0.05,0.19,0,-0.080032017,-0.80321717,0.568381647,-0.050012504,0.189819728
20130926,0.95,-0.02,-0.33,-0.12,-0.25,0,0.945515877,-0.020002,-0.330545701,-0.120072058,-0.250313022
20130927,0.63,0.43,-0.38,0.23,0.1,0,0.628023796,0.429078142,-0.380723834,0.229735905,0.099950033
20130930,-1.79,1.29,-0.56,0.28,-0.08,0,-1.806214282,1.281750371,-0.561573879,0.27960873,-0.080032017
20131001,0.21,-0.23,0.12,-0.12,-0.23,0,0.209779808,-0.230264906,0.119928058,-0.120072058,-0.230264906
20131002,-0.88,0.18,-0.04,0.43,-0.16,0,-0.883894867,0.179838194,-0.040008002,0.429078142,-0.160128137
20131003,-0.01,-0.11,-0.33,0.25,0.22,0,-0.0100005,-0.110060544,-0.330545701,0.24968802,0.219758354
20131004,-0.97,-0.27,0.12,0.06,-0.07,0,-0.974735145,-0.270365157,0.119928058,0.059982007,-0.070024511
20131007,-0.61,-0.15,0.01,0.83,-0.07,0,-0.611868101,-0.150112613,0.0099995,0.826574442,-0.070024511
20131008,-0.08,0.24,0.29,-0.21,0.31,0,-0.080032017,0.23971246,0.289580311,-0.210220809,0.309520491
20131009,0.95,0.17,0.29,-0.51,-0.03,0,0.945515877,0.169855664,0.289580311,-0.511304939,-0.030004501
