Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log_global,SMB_log_global,HML_log_global,RMW_log_global,CMA_log_global,AUDUSD=X
2017-03-22,-0.27,-0.38,-0.51,0.18,-0.08,0,-0.270365157,-0.380723834,-0.511304939,0.179838194,-0.080032017,-0.06137
2017-03-23,0.19,0.29,0.15,-0.05,0.01,0,0.189819728,0.289580311,0.149887612,-0.050012504,0.0099995,-0.4606483
2017-03-27,-0.03,-0.01,-0.29,0.03,-0.22,0,-0.030004501,-0.0100005,-0.290421315,0.029995501,-0.220242356,-0.068676
2017-03-28,0.55,-0.04,0.44,-0.1,0.2,0,0.548493023,-0.040008002,0.43903483,-0.100050033,0.199800266,0.3071559
2017-03-29,0.26,0.15,-0.1,-0.1,-0.03,0,0.259662585,0.149887612,-0.100050033,-0.100050033,-0.030004501,0.2359701
2017-03-30,-0.09,-0.18,0.25,-0.09,0,0,-0.090040524,-0.180162195,0.24968802,-0.090040524,0,-0.199236
2017-04-03,-0.18,-0.14,-0.17,0.15,-0.05,0,-0.180162195,-0.140098092,-0.170144664,0.149887612,-0.050012504,-0.6561929
2017-04-04,-0.02,-0.34,0.02,-0.05,0.07,0,-0.020002,-0.340579313,0.019998,-0.050012504,0.069975511,-0.4779768
2017-04-05,-0.22,-0.1,-0.11,0.26,0.06,0,-0.220242356,-0.100050033,-0.110060544,0.259662585,0.059982007,-0.0143807
2017-04-06,-0.03,-0.16,0.14,-0.19,0.11,0,-0.030004501,-0.160128137,0.139902091,-0.190180729,0.109939544,-0.3482645
2017-04-10,0.23,0.17,0.21,0.03,0.13,0,0.229735905,0.169855664,0.209779808,0.029995501,0.129915573,-0.458977
2017-04-11,0.11,0.28,0.05,-0.04,0.05,0,0.109939544,0.27960873,0.049987504,-0.040008002,0.049987504,-0.0442828
2017-04-12,-0.14,-0.22,-0.36,0.18,-0.19,0,-0.140098092,-0.220242356,-0.360649559,0.179838194,-0.190180729,0.471593
2017-04-13,-0.72,0.1,-0.72,0.3,-0.31,0,-0.722604509,0.099950033,-0.722604509,0.299550898,-0.310481495,0.3564737
2017-04-17,0.59,-0.05,-0.12,0.09,-0.09,0,0.588266316,-0.050012504,-0.120072058,0.089959524,-0.090040524,0.3410605
2017-04-18,-0.17,0.46,-0.22,0.26,-0.02,0,-0.170144664,0.458945233,-0.220242356,0.259662585,-0.020002,-0.4318163
2017-04-19,-0.19,0.25,-0.23,0.18,-0.3,0,-0.190180729,0.24968802,-0.230264906,0.179838194,-0.300450902,-0.8355561
2017-04-20,0.57,-0.09,0.11,-0.03,-0.23,0,0.568381647,-0.090040524,0.109939544,-0.030004501,-0.230264906,0.3040625
2017-04-24,1.59,-0.55,0.48,-0.41,0.17,0,1.577491912,-0.551518069,0.478851673,-0.410842804,0.169855664,0.5390552
2017-04-25,0.57,0.05,0.09,-0.21,0.02,0,0.568381647,0.049987504,0.089959524,-0.210220809,0.019998,-0.3019272
2017-04-26,0.19,0.43,0.24,-0.1,0.05,0,0.189819728,0.429078142,0.23971246,-0.100050033,0.049987504,-0.7538663
2017-04-27,-0.09,0.1,-0.73,0.42,-0.39,0,-0.090040524,0.099950033,-0.732677539,0.419120462,-0.390762483,-0.1756295
2017-05-01,0.11,0.06,-0.15,-0.08,-0.3,0,0.109939544,0.059982007,-0.150112613,-0.080032017,-0.300450902,0.8918212
2017-05-02,0.4,-0.06,-0.13,0.25,-0.17,0,0.399202127,-0.060018007,-0.130084573,0.24968802,-0.170144664,0.1206145
2017-05-03,-0.39,-0.39,0.07,-0.04,0.07,0,-0.390762483,-0.390762483,0.069975511,-0.040008002,0.069975511,-1.5270847
2017-05-04,0.42,-0.25,-0.23,0.19,-0.17,0,0.419120462,-0.250313022,-0.230264906,0.189819728,-0.170144664,-0.2226236
2017-05-08,-0.03,0.26,0.08,0.1,-0.02,0,-0.030004501,0.259662585,0.079968017,0.099950033,-0.020002,-0.3182242
2017-05-09,-0.16,0.23,-0.56,0.27,-0.16,0,-0.160128137,0.229735905,-0.561573879,0.269636155,-0.160128137,-0.6297605
2017-05-10,0.18,0.14,0.09,-0.21,0.23,0,0.179838194,0.139902091,0.089959524,-0.210220809,0.229735905,0.2536369
2017-05-11,-0.19,-0.03,0.01,-0.1,-0.05,0,-0.190180729,-0.030004501,0.0099995,-0.100050033,-0.050012504,0.2432058
2017-05-15,0.46,-0.13,0.19,-0.25,0.13,0,0.458945233,-0.130084573,0.189819728,-0.250313022,0.129915573,0.5616481
2017-05-16,0.38,0.2,-0.11,-0.02,-0.02,0,0.379279824,0.199800266,-0.110060544,-0.020002,-0.020002,0.00816
2017-05-17,-1.13,0.36,-0.01,0.42,0.41,0,-1.136433008,0.359353551,-0.0100005,0.419120462,0.40916179,0.133671
2017-05-18,-0.26,-0.39,-0.44,0.11,-0.4,0,-0.260338587,-0.390762483,-0.440970849,0.109939544,-0.40080214,-0.1188295
2017-05-22,0.46,0.14,-0.21,0.22,-0.15,0,0.458945233,0.139902091,-0.210220809,0.219758354,-0.150112613,0.6553
2017-05-23,-0.02,-0.06,0.12,-0.12,-0.04,0,-0.020002,-0.060018007,0.119928058,-0.120072058,-0.040008002,0.00748
2017-05-24,0.38,0.13,-0.23,0.11,-0.11,0,0.379279824,0.129915573,-0.230264906,0.109939544,-0.110060544,0.3457839
2017-05-25,0.15,-0.26,-0.41,0.41,-0.26,0,0.149887612,-0.260338587,-0.410842804,0.40916179,-0.260338587,-0.5547729
2017-05-29,-0.06,0.05,-0.09,0.04,-0.06,0,-0.060018007,0.049987504,-0.090040524,0.039992002,-0.060018007,-0.2308663
2017-05-30,0.01,0,-0.2,0.46,-0.07,0,0.0099995,0,-0.200200267,0.458945233,-0.070024511,0.2756156
2017-05-31,0.05,-0.01,-0.45,0.34,-0.16,0,0.049987504,-0.0100005,-0.451015548,0.339423307,-0.160128137,-0.4391433
2017-06-01,0.64,0.2,0.08,-0.16,-0.01,0,0.637960696,0.199800266,0.079968017,-0.160128137,-0.0100005,-0.6366598
2017-06-05,-0.23,-0.03,-0.21,0,-0.01,0,-0.230264906,-0.030004501,-0.210220809,0,-0.0100005,1.4494637
2017-06-06,-0.24,0.09,0.3,-0.36,0.27,0,-0.240288462,0.089959524,0.299550898,-0.360649559,0.269636155,0.2999503
2017-06-07,0.01,-0.01,0.07,0.09,-0.31,0,0.0099995,-0.0100005,0.069975511,0.089959524,-0.310481495,0.4289678
2017-06-08,-0.06,0.39,0.39,-0.49,-0.09,0,-0.060018007,0.389241472,0.389241472,-0.491204436,-0.090040524,-0.1823534
2017-06-12,-0.25,-0.08,0.54,-0.2,0.45,0,-0.250313022,-0.080032017,0.538547228,-0.200200267,0.448990527,0.2577985
2017-06-13,0.53,0.09,-0.25,0,-0.14,0,0.528600443,0.089959524,-0.250313022,0,-0.140098092,-0.1282192
2017-06-14,-0.06,0.09,-0.55,0.44,-0.3,0,-0.060018007,0.089959524,-0.551518069,0.43903483,-0.300450902,0.6731423
2017-06-15,-0.7,-0.38,-0.26,0.03,-0.01,0,-0.702461494,-0.380723834,-0.260338587,0.029995501,-0.0100005,-0.0455249
2017-06-19,0.62,-0.2,-0.48,-0.05,-0.18,0,0.618085908,-0.200200267,-0.4811557,-0.050012504,-0.180162195,0.0842304
2017-06-20,-0.58,0.26,-0.3,0.17,-0.18,0,-0.581688532,0.259662585,-0.300450902,0.169855664,-0.180162195,-0.2085532
2017-06-21,-0.13,-0.06,-0.65,0.04,-0.5,0,-0.130084573,-0.060018007,-0.652121699,0.039992002,-0.501254182,-0.3335536
2017-06-22,0.05,0.25,-0.18,-0.01,-0.21,0,0.049987504,0.24968802,-0.180162195,-0.0100005,-0.210220809,-0.1245065
2017-06-26,0.07,-0.01,0.12,0.15,0.09,0,0.069975511,-0.0100005,0.119928058,0.149887612,0.089959524,0.5672086
2017-06-27,-0.29,0.04,1.03,-0.36,0.52,0,-0.290421315,0.039992002,1.024731645,-0.360649559,0.518652669,0.0303463
2017-06-28,0.68,-0.15,0.29,-0.29,-0.12,0,0.677698428,-0.150112613,0.289580311,-0.290421315,-0.120072058,0.6469586
2017-06-29,-0.5,0.56,0.92,-0.44,0.27,0,-0.501254182,0.558437829,0.915793778,-0.440970849,0.269636155,0.6434826
2017-07-03,0.09,-0.22,0.87,-0.59,0.64,0,0.089959524,-0.220242356,0.866237308,-0.591747376,0.637960696,-0.2479252
2017-07-04,-0.14,-0.17,0.22,-0.09,0.13,0,-0.140098092,-0.170144664,0.219758354,-0.090040524,0.129915573,-0.7081379
2017-07-05,0.19,-0.14,-0.36,0.19,-0.39,0,0.189819728,-0.140098092,-0.360649559,0.189819728,-0.390762483,-0.1468077
2017-07-06,-0.55,0.15,0.27,-0.02,0.07,0,-0.551518069,0.149887612,0.269636155,-0.020002,0.069975511,-0.2785743
2017-07-10,0.21,-0.13,-0.02,-0.02,0.07,0,0.209779808,-0.130084573,-0.020002,-0.020002,0.069975511,0.3340709
2017-07-11,0.09,0.26,0,-0.13,0.11,0,0.089959524,0.259662585,0,-0.130084573,0.109939544,0.4443722
2017-07-12,0.71,-0.21,-0.24,0.06,-0.14,0,0.707491367,-0.210220809,-0.240288462,0.059982007,-0.140098092,0.5246458
2017-07-13,0.24,0.03,0.01,0.06,-0.01,0,0.23971246,0.029995501,0.0099995,0.059982007,-0.0100005,0.7956435
2017-07-17,0,0.13,0.12,0.07,0.04,0,0,0.129915573,0.119928058,0.069975511,0.039992002,0.6499926
2017-07-18,0.01,0.09,-0.19,0.12,-0.24,0,0.0099995,0.089959524,-0.190180729,0.119928058,-0.240288462,1.620345
2017-07-19,0.48,0.07,-0.05,-0.03,-0.05,0,0.478851673,0.069975511,-0.050012504,-0.030004501,-0.050012504,0.5279582
2017-07-20,0.28,0.04,0.08,0.05,-0.06,0,0.27960873,0.039992002,0.079968017,0.049987504,-0.060018007,-0.155111
2017-07-24,-0.18,0.2,-0.01,-0.15,-0.23,0,-0.180162195,0.199800266,-0.0100005,-0.150112613,-0.230264906,-0.2539988
2017-07-25,0.24,-0.08,0.45,-0.38,0.46,0,0.23971246,-0.080032017,0.448990527,-0.380723834,0.458945233,0.0634437
2017-07-26,0.39,-0.11,-0.14,0.1,0.07,0,0.389241472,-0.110060544,-0.140098092,0.099950033,0.069975511,0.8460222
2017-07-27,-0.2,-0.18,0.12,0.14,0.21,0,-0.200200267,-0.180162195,0.119928058,0.139902091,0.209779808,-0.3322608
2017-07-31,0.12,0.05,0.35,-0.09,0.2,0,0.119928058,0.049987504,0.349388925,-0.090040524,0.199800266,0.3146538
2017-08-01,0.27,-0.38,0.23,0.04,-0.18,0,0.269636155,-0.380723834,0.229735905,0.039992002,-0.180162195,-0.5344734
2017-08-02,-0.01,-0.25,0,0.09,-0.2,0,-0.0100005,-0.250313022,0,0.089959524,-0.200200267,-0.0111483
2017-08-03,0.01,-0.11,-0.01,0.16,0.01,0,0.0099995,-0.110060544,-0.0100005,0.159872136,0.0099995,0.0588966
2017-08-07,0.18,0.05,-0.16,0.15,-0.17,0,0.179838194,0.049987504,-0.160128137,0.149887612,-0.170144664,-0.5437737
2017-08-08,-0.16,0.06,0.04,-0.02,0.01,0,-0.160128137,0.059982007,0.039992002,-0.020002,0.0099995,-0.2332782
2017-08-09,-0.36,-0.28,-0.09,0.2,0.03,0,-0.360649559,-0.280392733,-0.090040524,0.199800266,0.029995501,-0.0844664
2017-08-10,-1,0.34,0.15,0.26,0.18,0,-1.005033585,0.339423307,0.149887612,0.259662585,0.179838194,-0.3175299
2017-08-14,0.56,-0.43,-0.23,0.02,-0.29,0,0.558437829,-0.430927159,-0.230264906,0.019998,-0.290421315,-0.1650711
2017-08-15,-0.14,-0.34,-0.17,0.07,-0.16,0,-0.140098092,-0.340579313,-0.170144664,0.069975511,-0.160128137,-0.3527801
2017-08-16,0.48,0.08,-0.18,0.13,-0.01,0,0.478851673,0.079968017,-0.180162195,0.129915573,-0.0100005,1.3472746
2017-08-17,-1.02,0.58,-0.11,0.14,0.01,0,-1.025237646,0.578324476,-0.110060544,0.139902091,0.0099995,-0.7192245
2017-08-21,0.07,-0.01,-0.02,0.17,0.03,0,0.069975511,-0.0100005,-0.020002,0.169855664,0.029995501,0.7906379
2017-08-22,0.6,-0.41,-0.22,0.01,0.02,0,0.598207168,-0.410842804,-0.220242356,0.0099995,0.019998,-0.3090968
2017-08-23,-0.07,0.31,0.26,-0.22,0.06,0,-0.070024511,0.309520491,0.259662585,-0.220242356,0.059982007,-0.0316479
2017-08-24,-0.14,0.14,0.06,-0.22,-0.04,0,-0.140098092,0.139902091,0.059982007,-0.220242356,-0.040008002,-0.134395
2017-08-28,0.05,0.21,-0.25,0.06,-0.13,0,0.049987504,0.209779808,-0.250313022,0.059982007,-0.130084573,0.3085868
2017-08-29,-0.28,0.05,-0.27,0.17,-0.14,0,-0.280392733,0.049987504,-0.270365157,0.169855664,-0.140098092,0.4049644
2017-08-30,0.24,-0.19,-0.23,0.13,-0.29,0,0.23971246,-0.190180729,-0.230264906,0.129915573,-0.290421315,-0.626613
2017-08-31,0.8,0.18,-0.19,-0.1,-0.09,0,0.796816965,0.179838194,-0.190180729,-0.100050033,-0.090040524,0.4120096
2017-09-04,-0.17,-0.22,0.03,-0.02,0.07,0,-0.170144664,-0.220242356,0.029995501,-0.020002,0.069975511,0.0714881
2017-09-05,-0.38,0.15,-0.29,0.05,0.18,0,-0.380723834,0.149887612,-0.290421315,0.049987504,0.179838194,0.7728835
2017-09-06,0.18,0.03,0.04,-0.02,0.04,0,0.179838194,0.029995501,0.039992002,-0.020002,0.039992002,0.0488584
2017-09-07,0.44,0.26,-0.45,0.26,-0.09,0,0.43903483,0.259662585,-0.451015548,0.259662585,-0.090040524,0.5865036
2017-09-11,0.64,-0.52,0.03,-0.14,-0.09,0,0.637960696,-0.521356705,0.029995501,-0.140098092,-0.090040524,-0.426164
2017-09-12,0.42,0.02,0.36,-0.23,0.21,0,0.419120462,0.019998,0.359353551,-0.230264906,0.209779808,-0.0457256
2017-09-13,-0.11,0.15,0.17,-0.19,0.09,0,-0.110060544,0.149887612,0.169855664,-0.190180729,0.089959524,-0.5063908
2017-09-14,0.03,0.06,-0.05,-0.11,0.05,0,0.029995501,0.059982007,-0.050012504,-0.110060544,0.049987504,0.2780817
2017-09-18,0.13,-0.05,0.14,-0.27,0.17,0,0.129915573,-0.050012504,0.139902091,-0.270365157,0.169855664,-0.3841472
2017-09-19,0.38,0.06,0.17,0.08,0.12,0,0.379279824,0.059982007,0.169855664,0.079968017,0.119928058,0.4337744
2017-09-20,-0.16,0,0.19,-0.1,0.16,0,-0.160128137,0,0.189819728,-0.100050033,0.159872136,0.1361845
2017-09-21,-0.09,0,0.48,-0.33,0.11,0,-0.090040524,0,0.478851673,-0.330545701,0.109939544,-1.0796039
2017-09-25,-0.25,0.34,0.12,0.07,0.31,0,-0.250313022,0.339423307,0.119928058,0.069975511,0.309520491,0.0785392
2017-09-26,-0.19,-0.02,0.29,0.09,0,0,-0.190180729,-0.020002,0.289580311,0.089959524,0,-0.7488062
2017-09-27,0.28,0.22,0.16,-0.32,-0.18,0,0.27960873,0.219758354,0.159872136,-0.320513095,-0.180162195,-0.3420909
2017-09-28,0.37,0.38,0.01,-0.01,-0.11,0,0.369317184,0.379279824,0.0099995,-0.0100005,-0.110060544,-0.05651
2017-10-02,0.21,0.19,-0.14,-0.07,-0.02,0,0.209779808,0.189819728,-0.140098092,-0.070024511,-0.020002,-0.2437207
2017-10-03,0.28,-0.09,0.13,-0.03,0.09,0,0.27960873,-0.090040524,0.129915573,-0.030004501,0.089959524,0.1166864
2017-10-04,0.03,-0.02,-0.31,0.11,-0.09,0,0.029995501,-0.020002,-0.310481495,0.109939544,-0.090040524,0.3233945
2017-10-05,0.18,-0.41,0.06,-0.24,-0.14,0,0.179838194,-0.410842804,0.059982007,-0.240288462,-0.140098092,-0.9086063
2017-10-09,-0.09,-0.06,-0.07,0.16,-0.11,0,-0.090040524,-0.060018007,-0.070024511,0.159872136,-0.110060544,-0.4042991
2017-10-10,0.43,0.19,0.08,0.17,0.02,0,0.429078142,0.189819728,0.079968017,0.169855664,0.019998,0.3521068
2017-10-11,0.24,-0.14,-0.1,0.05,-0.09,0,0.23971246,-0.140098092,-0.100050033,0.049987504,-0.090040524,0.2315357
2017-10-12,-0.03,0.17,-0.56,0.29,-0.21,0,-0.030004501,0.169855664,-0.561573879,0.289580311,-0.210220809,0.29701
2017-10-16,0.03,-0.12,0.15,-0.12,-0.01,0,0.029995501,-0.120072058,0.149887612,-0.120072058,-0.0100005,0.2092252
2017-10-17,-0.08,-0.21,-0.06,0.14,0.01,0,-0.080032017,-0.210220809,-0.060018007,0.139902091,0.0099995,0.0957419
2017-10-18,0.13,-0.17,0.06,0.08,-0.06,0,0.129915573,-0.170144664,0.059982007,0.079968017,-0.060018007,-0.1169214
2017-10-19,-0.01,-0.3,0.17,-0.1,0.19,0,-0.0100005,-0.300450902,0.169855664,-0.100050033,0.189819728,0.4141572
2017-10-23,-0.2,0.02,0.12,0.25,-0.02,0,-0.200200267,0.019998,0.119928058,0.24968802,-0.020002,-0.7977056
2017-10-24,0.05,-0.05,0.41,-0.07,0.01,0,0.049987504,-0.050012504,0.40916179,-0.070024511,0.0099995,-0.4754326
2017-10-25,-0.36,0.16,-0.02,0.13,-0.18,0,-0.360649559,0.159872136,-0.020002,0.129915573,-0.180162195,-0.8724704
2017-10-26,-0.01,-0.2,-0.05,0.22,0.02,0,-0.0100005,-0.200200267,-0.050012504,0.219758354,0.019998,-0.6269909
2017-10-30,0.01,0.12,-0.02,-0.03,-0.17,0,0.0099995,0.119928058,-0.020002,-0.030004501,-0.170144664,0.4937257
2017-10-31,0.11,0.27,-0.17,-0.05,-0.04,0,0.109939544,0.269636155,-0.170144664,-0.050012504,-0.040008002,-0.4914379
2017-11-01,0.16,-0.25,0.27,-0.1,0.26,0,0.159872136,-0.250313022,0.269636155,-0.100050033,0.259662585,0.2223857
2017-11-02,0.07,-0.06,0.37,-0.2,0.15,0,0.069975511,-0.060018007,0.369317184,-0.200200267,0.149887612,0.4801962
2017-11-06,0.18,0.21,0.13,-0.29,-0.15,0,0.179838194,0.209779808,0.129915573,-0.290421315,-0.150112613,-0.3111592
2017-11-07,-0.21,-0.44,-0.08,0.24,0.04,0,-0.210220809,-0.440970849,-0.080032017,0.23971246,0.039992002,-0.454207
2017-11-08,0.14,-0.07,-0.22,0.29,-0.02,0,0.139902091,-0.070024511,-0.220242356,0.289580311,-0.020002,0.3082035
2017-11-09,-0.35,-0.03,0.34,-0.12,0.06,0,-0.350613933,-0.030004501,0.339423307,-0.120072058,0.059982007,0.0506906
2017-11-13,-0.28,-0.35,-0.12,0.18,-0.33,0,-0.280392733,-0.350613933,-0.120072058,0.179838194,-0.330545701,-0.8841864
2017-11-14,-0.03,-0.11,-0.12,0.4,-0.1,0,-0.030004501,-0.110060544,-0.120072058,0.399202127,-0.100050033,0.213449
2017-11-15,-0.64,-0.34,0,-0.11,0.07,0,-0.64205678,-0.340579313,0,-0.110060544,0.069975511,0
2017-11-16,0.77,0.21,-0.54,0.47,-0.1,0,0.76705063,0.209779808,-0.54146327,0.468898949,-0.100050033,-0.5775395
2017-11-20,0.06,0.19,-0.2,0.24,-0.08,0,0.059982007,0.189819728,-0.200200267,0.23971246,-0.080032017,-0.4171968
2017-11-21,0.66,0.2,-0.17,0.1,-0.31,0,0.657831536,0.199800266,-0.170144664,0.099950033,-0.310481495,0.3853284
2017-11-22,0.33,0.51,0.14,-0.17,0.21,0,0.329456695,0.508703905,0.139902091,-0.170144664,0.209779808,0.3807258
2017-11-23,0.06,-0.07,0.01,0.02,0.04,0,0.059982007,-0.070024511,0.0099995,0.019998,0.039992002,0.1554466
2017-11-27,-0.24,-0.06,-0.25,0.37,-0.22,0,-0.240288462,-0.060018007,-0.250313022,0.369317184,-0.220242356,-0.242968
2017-11-28,0.53,-0.23,0.05,0.11,-0.13,0,0.528600443,-0.230264906,0.049987504,0.109939544,-0.130084573,-0.0220511
2017-11-29,0.01,0.18,0.97,0.06,0.69,0,0.0099995,0.179838194,0.965325703,0.059982007,0.687630394,-0.5128138
2017-11-30,0.46,-0.3,-0.18,0.07,-0.1,0,0.458945233,-0.300450902,-0.180162195,0.069975511,-0.100050033,-0.0416089
2017-12-04,-0.05,-0.25,0.67,0.2,0.54,0,-0.050012504,-0.250313022,0.667765475,0.199800266,0.538547228,0.5361686
2017-12-05,-0.37,-0.14,-0.11,0.22,-0.19,0,-0.370686193,-0.140098092,-0.110060544,0.219758354,-0.190180729,0.00684
2017-12-06,-0.37,-0.56,-0.45,0.37,-0.43,0,-0.370686193,-0.561573879,-0.451015548,0.369317184,-0.430927159,-0.4976214
2017-12-07,0.26,0.1,-0.2,0,-0.11,0,0.259662585,0.099950033,-0.200200267,0,-0.110060544,-0.7275495
2017-12-11,0.22,-0.17,0,-0.08,0.02,0,0.219758354,-0.170144664,0,-0.080032017,0.019998,0.2323952
2017-12-12,0.12,-0.2,0.24,-0.13,0.14,0,0.119928058,-0.200200267,0.23971246,-0.130084573,0.139902091,0.3590488
2017-12-13,0.25,0.41,-0.35,0.15,-0.15,0,0.24968802,0.40916179,-0.350613933,0.149887612,-0.150112613,1.006291
2017-12-14,-0.47,0.22,-0.19,0.05,-0.09,0,-0.471107973,0.219758354,-0.190180729,0.049987504,-0.090040524,0.4183939
2017-12-18,0.9,0.14,0.21,0,0.15,0,0.895974137,0.139902091,0.209779808,0,0.149887612,0.00997
2017-12-19,-0.16,0.02,-0.1,0.12,0.09,0,-0.160128137,0.019998,-0.100050033,0.119928058,0.089959524,-0.1608552
2017-12-20,-0.1,0.26,0.35,-0.21,0.22,0,-0.100050033,0.259662585,0.349388925,-0.210220809,0.219758354,0.2452063
2017-12-21,0.35,0.21,0.35,-0.41,0.28,0,0.349388925,0.209779808,0.349388925,-0.410842804,0.27960873,0.4614069
2017-12-25,0.03,-0.02,0.01,0,0,0,0.029995501,-0.020002,0.0099995,0,0,0.2315008
2017-12-26,-0.06,0.13,-0.06,0.03,0.17,0,-0.060018007,0.129915573,-0.060018007,0.029995501,0.169855664,0.0625971
2017-12-27,0.23,0.33,-0.17,-0.01,-0.06,0,0.229735905,0.329456695,-0.170144664,-0.0100005,-0.060018007,0.5729113
2017-12-28,0.23,0.21,0.06,-0.13,0.01,0,0.229735905,0.209779808,0.059982007,-0.130084573,0.0099995,0.2498866
2018-01-01,0.03,0.01,0.02,-0.01,0,0,0.029995501,0.0099995,0.019998,-0.0100005,0,0.0865519
2018-01-02,0.64,0.19,-0.01,-0.34,-0.02,0,0.637960696,0.189819728,-0.0100005,-0.340579313,-0.020002,0.4205775
2018-01-03,0.38,-0.23,-0.15,-0.26,-0.11,0,0.379279824,-0.230264906,-0.150112613,-0.260338587,-0.110060544,-0.0704798
2018-01-04,0.89,-0.17,0.43,-0.27,0.37,0,0.886062843,-0.170144664,0.429078142,-0.270365157,0.369317184,0.4511548
2018-01-08,0.03,0.01,-0.03,-0.05,0,0,0.029995501,0.0099995,-0.030004501,-0.050012504,0,-0.2003253
2018-01-09,0.23,-0.11,-0.1,-0.07,0.09,0,0.229735905,-0.110060544,-0.100050033,-0.070024511,0.089959524,-0.4775923
2018-01-10,-0.01,0.17,0.54,-0.46,0.15,0,-0.0100005,0.169855664,0.538547228,-0.461061256,0.149887612,0.4681668
2018-01-11,0.57,0.21,0.25,-0.23,0.31,0,0.568381647,0.209779808,0.24968802,-0.230264906,0.309520491,0.4892981
2018-01-15,0.29,0.19,-0.05,0.05,-0.07,0,0.289580311,0.189819728,-0.050012504,0.049987504,-0.070024511,0.9730962
2018-01-16,-0.22,-0.22,-0.08,0.3,-0.13,0,-0.220242356,-0.220242356,-0.080032017,0.299550898,-0.130084573,0.1051652
2018-01-17,0.27,-0.45,-0.29,0.2,-0.29,0,0.269636155,-0.451015548,-0.290421315,0.199800266,-0.290421315,0.0151481
2018-01-18,-0.03,-0.23,-0.23,0.1,-0.14,0,-0.030004501,-0.230264906,-0.230264906,0.099950033,-0.140098092,0.416241
2018-01-22,0.63,-0.2,-0.17,-0.18,0.03,0,0.628023796,-0.200200267,-0.170144664,-0.180162195,0.029995501,0.0320243
2018-01-23,0.44,0.2,-0.19,-0.06,-0.24,0,0.43903483,0.199800266,-0.190180729,-0.060018007,-0.240288462,-0.0480402
2018-01-24,0.15,0.18,0.22,-0.09,0.19,0,0.149887612,0.179838194,0.219758354,-0.090040524,0.189819728,0.5538389
2018-01-25,-0.3,-0.09,-0.21,0.04,0.04,0,-0.300450902,-0.090040524,-0.210220809,0.039992002,0.039992002,-0.2451931
2018-01-29,-0.58,0.16,-0.06,0.02,-0.02,0,-0.581688532,0.159872136,-0.060018007,0.019998,-0.020002,0.8280198
2018-01-30,-0.92,-0.05,-0.25,0.21,-0.2,0,-0.924258137,-0.050012504,-0.250313022,0.209779808,-0.200200267,0.0631702
2018-01-31,-0.21,-0.28,-0.13,0.11,-0.17,0,-0.210220809,-0.280392733,-0.130084573,0.109939544,-0.170144664,-0.4929433
2018-02-01,0.3,0.41,0.32,-0.38,0.21,0.01,0.299550898,0.40916179,0.31948909,-0.380723834,0.209779808,-0.2576339
2018-02-05,-3.09,0.59,0.18,-0.11,0.13,0.01,-3.138747324,0.588266316,0.179838194,-0.110060544,0.129915573,-2.0847304
2018-02-06,-0.35,-1.75,-0.26,0.25,-0.41,0.01,-0.350613933,-1.765493524,-0.260338587,0.24968802,-0.410842804,0.2444056
2018-02-07,0.06,0.52,-0.13,0.07,0.16,0.01,0.059982007,0.518652669,-0.130084573,0.069975511,0.159872136,-0.9740746
2018-02-08,-2.34,1.46,0.24,0.03,0.18,0.01,-2.367812735,1.449444615,0.23971246,0.029995501,0.179838194,-0.3831002
2018-02-12,1.19,-0.37,-0.19,-0.02,-0.11,0.01,1.182975175,-0.370686193,-0.190180729,-0.020002,-0.110060544,0.9160949
2018-02-13,0.17,0.13,-0.28,0.12,-0.13,0.01,0.169855664,0.129915573,-0.280392733,0.119928058,-0.130084573,0.0235837
2018-02-14,1.37,-0.38,-0.01,-0.34,-0.06,0.01,1.360700341,-0.380723834,-0.0100005,-0.340579313,-0.060018007,0.8526097
2018-02-15,1.19,-0.07,-0.47,0.2,-0.16,0.01,1.182975175,-0.070024511,-0.471107973,0.199800266,-0.160128137,0.1952305
2018-02-19,0.06,0.48,0.13,0.07,0.02,0.01,0.059982007,0.478851673,0.129915573,0.069975511,0.019998,-0.4407064
2018-02-20,-0.54,0.07,-0.33,0.06,-0.37,0.01,-0.54146327,0.069975511,-0.330545701,0.059982007,-0.370686193,-0.3544847
2018-02-21,-0.35,0.43,0.07,0.06,-0.2,0.01,-0.350613933,0.429078142,0.069975511,0.059982007,-0.200200267,-1.0520614
2018-02-22,0.06,0,-0.22,0.12,0.11,0.01,0.059982007,0,-0.220242356,0.119928058,0.109939544,0.5254374
2018-02-26,0.89,-0.44,-0.21,0.11,-0.19,0.01,0.886062843,-0.440970849,-0.210220809,0.109939544,-0.190180729,0.1325711
2018-02-27,-0.89,0.09,0.11,-0.21,-0.01,0.01,-0.893984157,0.089959524,0.109939544,-0.210220809,-0.0100005,-0.7195932
2018-02-28,-1.02,0.31,-0.38,0.27,-0.38,0.01,-1.025237646,0.309520491,-0.380723834,0.269636155,-0.380723834,-0.3578717
2018-03-01,-0.98,0.49,0.21,-0.29,-0.03,0.01,-0.984833605,0.488803407,0.209779808,-0.290421315,-0.030004501,-0.0139701
2018-03-05,0.59,-0.79,-0.13,-0.14,-0.09,0.01,0.588266316,-0.793137033,-0.130084573,-0.140098092,-0.090040524,0.0295037
