This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20140624,-0.28,-0.38,-0.04,0.25,-0.07,0,-0.280392733,-0.380723834,-0.040008002,0.24968802,-0.070024511
20140625,-0.76,0.34,0.14,0,0.11,0,-0.762902716,0.339423307,0.139902091,0,0.109939544
20140626,-0.14,0.54,-0.31,0.33,-0.3,0,-0.140098092,0.538547228,-0.310481495,0.329456695,-0.300450902
20140627,0.27,-0.07,-0.1,0.1,-0.19,0,0.269636155,-0.070024511,-0.100050033,0.099950033,-0.190180729
20140630,0.29,0.28,-0.58,0.33,-0.25,0,0.289580311,0.27960873,-0.581688532,0.329456695,-0.250313022
20140701,0.69,-0.44,0.35,-0.37,0.25,0,0.687630394,-0.440970849,0.349388925,-0.370686193,0.24968802
20140702,0.06,0.02,0.24,-0.24,0.1,0,0.059982007,0.019998,0.23971246,-0.240288462,0.099950033
20140703,0.63,-0.29,-0.34,-0.09,0.22,0,0.628023796,-0.290421315,-0.340579313,-0.090040524,0.219758354
20140704,-0.37,0.4,-0.28,0.27,-0.31,0,-0.370686193,0.399202127,-0.280392733,0.269636155,-0.310481495
20140707,-0.8,0.24,-0.03,0.03,0,0,-0.80321717,0.23971246,-0.030004501,0.029995501,0
20140708,-1.3,0.26,-0.25,0.32,-0.2,0,-1.308523955,0.259662585,-0.250313022,0.31948909,-0.200200267
20140709,0.12,-0.23,0.41,-0.13,0.06,0,0.119928058,-0.230264906,0.40916179,-0.130084573,0.059982007
20140710,-1.3,0.01,-0.2,0.06,-0.29,0,-1.308523955,0.0099995,-0.200200267,0.059982007,-0.290421315
20140711,0.17,-0.04,-0.12,0.03,0.02,0,0.169855664,-0.040008002,-0.120072058,0.029995501,0.019998
20140714,0.85,-0.46,-0.09,-0.11,0.08,0,0.846407841,-0.461061256,-0.090040524,-0.110060544,0.079968017
20140715,-0.76,0.18,0,0.09,-0.07,0,-0.762902716,0.179838194,0,0.089959524,-0.070024511
20140716,0.98,-0.78,0.43,-0.37,0.23,0,0.975229144,-0.783057912,0.429078142,-0.370686193,0.229735905
20140717,-0.85,0.52,-0.46,0.09,-0.08,0,-0.853633102,0.518652669,-0.461061256,0.089959524,-0.080032017
20140718,-0.06,-0.34,0.08,0.05,-0.06,0,-0.060018007,-0.340579313,0.079968017,0.049987504,-0.060018007
20140721,-0.48,0.15,-0.08,-0.08,-0.09,0,-0.4811557,0.149887612,-0.080032017,-0.080032017,-0.090040524
20140722,0.68,-0.74,0.1,0.05,-0.16,0,0.677698428,-0.742751583,0.099950033,0.049987504,-0.160128137
20140723,0.18,0.19,-0.07,-0.07,0.19,0,0.179838194,0.189819728,-0.070024511,-0.070024511,0.189819728
20140724,0.43,-0.33,0.53,-0.53,0.57,0,0.429078142,-0.330545701,0.528600443,-0.531409482,0.568381647
20140725,-0.87,0.64,0.29,-0.41,0.21,0,-0.873806594,0.637960696,0.289580311,-0.410842804,0.209779808
20140728,-0.2,-0.15,0.04,-0.12,-0.03,0,-0.200200267,-0.150112613,0.039992002,-0.120072058,-0.030004501
20140729,-0.01,-0.07,-0.06,-0.02,-0.02,0,-0.0100005,-0.070024511,-0.060018007,-0.020002,-0.020002
20140730,-0.57,0.21,-0.32,-0.3,0.14,0,-0.5716307,0.209779808,-0.320513095,-0.300450902,0.139902091
20140731,-1.36,0.41,-0.05,0.18,-0.33,0,-1.369332713,0.40916179,-0.050012504,0.179838194,-0.330545701
20140801,-0.92,0.06,0,-0.06,-0.02,0,-0.924258137,0.059982007,0,-0.060018007,-0.020002
20140804,-0.15,-0.23,0.59,-0.22,0.06,0,-0.150112613,-0.230264906,0.588266316,-0.220242356,0.059982007
20140805,-0.28,0.03,-0.87,0.66,-0.67,0,-0.280392733,0.029995501,-0.873806594,0.657831536,-0.672254576
20140806,-0.76,-0.17,-0.2,0.11,-0.1,0,-0.762902716,-0.170144664,-0.200200267,0.109939544,-0.100050033
20140807,-0.91,0.28,-0.52,0.06,-0.14,0,-0.914165792,0.27960873,-0.521356705,0.059982007,-0.140098092
20140808,-0.12,-0.38,0.06,-0.17,0.15,0,-0.120072058,-0.380723834,0.059982007,-0.170144664,0.149887612
20140811,1.12,0.23,-0.22,0.52,-0.33,0,1.113774441,0.229735905,-0.220242356,0.518652669,-0.330545701
20140812,-0.22,0.23,-0.14,-0.17,-0.11,0,-0.220242356,0.229735905,-0.140098092,-0.170144664,-0.110060544
20140813,0.4,-0.48,0.36,-0.18,0.25,0,0.399202127,-0.4811557,0.359353551,-0.180162195,0.24968802
20140814,0.34,0.06,-0.15,-0.08,0,0,0.339423307,0.059982007,-0.150112613,-0.080032017,0
20140815,-0.09,0.35,-0.02,0.19,-0.28,0,-0.090040524,0.349388925,-0.020002,0.189819728,-0.280392733
20140818,0.83,-0.41,-0.41,0.2,-0.03,0,0.826574442,-0.410842804,-0.410842804,0.199800266,-0.030004501
20140819,0.21,0.06,-0.05,0.03,0.13,0,0.209779808,0.059982007,-0.050012504,0.029995501,0.129915573
20140820,-0.45,0.01,0.05,0.1,-0.03,0,-0.451015548,0.0099995,0.049987504,0.099950033,-0.030004501
20140821,0.79,-0.21,0.33,-0.14,0.23,0,0.786895838,-0.210220809,0.329456695,-0.140098092,0.229735905
20140822,-0.49,0.29,-0.07,-0.08,-0.17,0,-0.491204436,0.289580311,-0.070024511,-0.080032017,-0.170144664
20140825,0.66,-0.63,0.07,-0.05,0.23,0,0.657831536,-0.631992874,0.069975511,-0.050012504,0.229735905
20140826,0.54,-0.23,0.34,-0.26,0.17,0,0.538547228,-0.230264906,0.339423307,-0.260338587,0.169855664
20140827,0.32,0.23,0.13,-0.08,0.02,0,0.31948909,0.229735905,0.129915573,-0.080032017,0.019998
20140828,-0.75,0.23,-0.09,0.11,-0.18,0,-0.752826642,0.229735905,-0.090040524,0.109939544,-0.180162195
20140829,-0.06,-0.25,-0.1,-0.25,-0.01,0,-0.060018007,-0.250313022,-0.100050033,-0.250313022,-0.0100005
20140901,0.08,-0.1,-0.1,0.14,-0.25,0,0.079968017,-0.100050033,-0.100050033,0.139902091,-0.250313022
20140902,-0.09,-0.2,-0.08,-0.02,0.13,0,-0.090040524,-0.200200267,-0.080032017,-0.020002,0.129915573
20140903,0.82,-0.5,0.19,-0.22,0.32,0,0.816656267,-0.501254182,0.189819728,-0.220242356,0.31948909
20140904,-0.55,-0.6,0.23,-0.24,0.06,0,-0.551518069,-0.601807233,0.229735905,-0.240288462,0.059982007
20140905,-0.03,0.12,0.33,-0.22,0.47,0,-0.030004501,0.119928058,0.329456695,-0.220242356,0.468898949
20140908,-0.85,-0.12,0.06,-0.26,0.27,0,-0.853633102,-0.120072058,0.059982007,-0.260338587,0.269636155
20140909,-0.1,0.22,-0.37,0.01,-0.16,0,-0.100050033,0.219758354,-0.370686193,0.0099995,-0.160128137
20140910,-0.04,-0.24,0.18,-0.12,-0.04,0,-0.040008002,-0.240288462,0.179838194,-0.120072058,-0.040008002
20140911,-0.25,-0.02,-0.19,0.06,-0.06,0,-0.250313022,-0.020002,-0.190180729,0.059982007,-0.060018007
20140912,0.22,0.12,-0.32,0,-0.06,0,0.219758354,0.119928058,-0.320513095,0,-0.060018007
20140915,-0.21,-0.26,-0.35,0.44,-0.2,0,-0.210220809,-0.260338587,-0.350613933,0.43903483,-0.200200267
20140916,-0.11,-0.25,0.11,0.09,0.11,0,-0.110060544,-0.250313022,0.109939544,0.089959524,0.109939544
20140917,-0.19,-0.16,0.35,-0.4,0.2,0,-0.190180729,-0.160128137,0.349388925,-0.40080214,0.199800266
20140918,1.14,-0.26,-0.05,0.16,0.08,0,1.133550966,-0.260338587,-0.050012504,0.159872136,0.079968017
20140919,-0.51,0.2,-0.26,-0.01,-0.08,0,-0.511304939,0.199800266,-0.260338587,-0.0100005,-0.080032017
20140922,-0.33,0.1,-0.13,0.24,-0.09,0,-0.330545701,0.099950033,-0.130084573,0.23971246,-0.090040524
20140923,-1.21,0.49,0.1,-0.13,-0.11,0,-1.217380093,0.488803407,0.099950033,-0.130084573,-0.110060544
20140924,0.02,-0.66,-0.03,-0.11,-0.02,0,0.019998,-0.662187631,-0.030004501,-0.110060544,-0.020002
20140925,-1.12,0.44,-0.09,-0.13,-0.03,0,-1.126319228,0.43903483,-0.090040524,-0.130084573,-0.030004501
20140926,-0.24,-0.46,0.32,-0.14,0.04,0,-0.240288462,-0.461061256,0.31948909,-0.140098092,0.039992002
20140929,-0.43,0.27,-0.4,0.39,-0.4,0,-0.430927159,0.269636155,-0.40080214,0.389241472,-0.40080214
20140930,0.14,-0.38,0.17,0.05,0.16,0,0.139902091,-0.380723834,0.169855664,0.049987504,0.159872136
20141001,-0.99,0.28,0.01,-0.14,0.17,0,-0.994933085,0.27960873,0.0099995,-0.140098092,0.169855664
20141002,-1.72,0.66,-0.53,0.19,-0.21,0,-1.734963834,0.657831536,-0.531409482,0.189819728,-0.210220809
20141003,-0.27,-0.27,-0.19,-0.04,-0.13,0,-0.270365157,-0.270365157,-0.190180729,-0.040008002,-0.130084573
20141006,1.06,-0.38,0.01,-0.19,0.22,0,1.054421388,-0.380723834,0.0099995,-0.190180729,0.219758354
20141007,-1.42,0.33,0.24,-0.21,0.05,0,-1.430178471,0.329456695,0.23971246,-0.210220809,0.049987504
20141008,-0.08,-0.6,-0.06,0.02,0,0,-0.080032017,-0.601807233,-0.060018007,0.019998,0
20141009,-1.15,0.08,-0.18,0,0.2,0,-1.156663637,0.079968017,-0.180162195,0,0.199800266
20141010,-1.82,-0.11,-0.23,0.01,0.13,0,-1.836765736,-0.110060544,-0.230264906,0.0099995,0.129915573
20141013,0.64,-0.73,0.83,-0.31,0.2,0,0.637960696,-0.732677539,0.826574442,-0.310481495,0.199800266
20141014,-0.57,-0.06,-0.51,0.44,0.06,0,-0.5716307,-0.060018007,-0.511304939,0.43903483,0.059982007
20141015,-1.58,1.21,-0.45,0.42,-0.17,0,-1.592615055,1.202738021,-0.451015548,0.419120462,-0.170144664
20141016,-0.68,-0.02,-0.76,0.39,-0.55,0,-0.682322535,-0.020002,-0.762902716,0.389241472,-0.551518069
20141017,2.31,-0.31,0.08,-0.19,0.02,0,2.28372339,-0.310481495,0.079968017,-0.190180729,0.019998
20141020,-0.04,0.48,-0.2,-0.1,0.16,0,-0.040008002,0.478851673,-0.200200267,-0.100050033,0.159872136
20141021,1.41,-0.3,0.43,-0.12,0.2,0,1.400151964,-0.300450902,0.429078142,-0.120072058,0.199800266
20141022,0.12,0.19,-0.27,0.23,0.24,0,0.119928058,0.189819728,-0.270365157,0.229735905,0.23971246
20141023,0.78,-0.55,0.17,-0.25,0.1,0,0.776973726,-0.551518069,0.169855664,-0.250313022,0.099950033
20141024,-0.13,0.16,0.05,-0.03,-0.04,0,-0.130084573,0.159872136,0.049987504,-0.030004501,-0.040008002
20141027,-0.37,0.03,-0.74,0.56,-0.46,0,-0.370686193,0.029995501,-0.742751583,0.558437829,-0.461061256
20141028,1.19,-0.46,0.39,0.3,0.03,0,1.182975175,-0.461061256,0.389241472,0.299550898,0.029995501
20141029,-0.6,0.16,-0.8,0.95,-0.63,0,-0.601807233,0.159872136,-0.80321717,0.945515877,-0.631992874
20141030,0.32,-0.42,-0.7,0.45,-0.22,0,0.31948909,-0.420884477,-0.702461494,0.448990527,-0.220242356
20141031,1,-0.59,0.2,-0.07,0.1,0,0.995033085,-0.591747376,0.199800266,-0.070024511,0.099950033
20141103,-1.01,0.82,-0.11,-0.01,-0.16,0,-1.015135106,0.816656267,-0.110060544,-0.0100005,-0.160128137
20141104,-0.41,0.47,-0.56,0.18,0.04,0,-0.410842804,0.468898949,-0.561573879,0.179838194,0.039992002
20141105,0.9,-0.91,0.03,0.16,-0.09,0,0.895974137,-0.914165792,0.029995501,0.159872136,-0.090040524
20141106,-0.56,-0.02,-0.29,0.26,-0.23,0,-0.561573879,-0.020002,-0.290421315,0.259662585,-0.230264906
20141107,0.05,0.33,-0.03,0.28,-0.46,0,0.049987504,0.329456695,-0.030004501,0.27960873,-0.461061256
20141110,0.47,-0.21,-0.29,0.19,-0.12,0,0.468898949,-0.210220809,-0.290421315,0.189819728,-0.120072058
20141111,0.72,-0.31,-0.43,0.23,0.03,0,0.717420375,-0.310481495,-0.430927159,0.229735905,0.029995501
20141112,-1.29,0.46,-0.17,0.11,-0.31,0,-1.298392756,0.458945233,-0.170144664,0.109939544,-0.310481495
20141113,0.4,-0.41,-0.15,-0.09,0.21,0,0.399202127,-0.410842804,-0.150112613,-0.090040524,0.209779808
20141114,0.29,-0.02,0.55,-0.31,0.16,0,0.289580311,-0.020002,0.548493023,-0.310481495,0.159872136
20141117,-0.13,-0.34,0.29,0.04,0.04,0,-0.130084573,-0.340579313,0.289580311,0.039992002,0.039992002
20141118,1.26,-0.33,0.41,0,0.23,0,1.252128055,-0.330545701,0.40916179,0,0.229735905
20141119,0.11,-0.02,0.05,0.03,0.17,0,0.109939544,-0.020002,0.049987504,0.029995501,0.169855664
20141120,-0.29,0.34,-0.46,0.42,-0.41,0,-0.290421315,0.339423307,-0.461061256,0.419120462,-0.410842804
20141121,0.71,-0.9,0.57,-0.22,0.07,0,0.707491367,-0.904074465,0.568381647,-0.220242356,0.069975511
20141124,0.61,0.22,0.13,-0.07,0.16,0,0.608147032,0.219758354,0.129915573,-0.070024511,0.159872136
20141125,0.42,0.02,0.05,-0.24,0.33,0,0.419120462,0.019998,0.049987504,-0.240288462,0.329456695
20141126,0.24,-0.08,-0.06,-0.06,0.07,0,0.23971246,-0.080032017,-0.060018007,-0.060018007,0.069975511
20141127,-0.03,-0.23,-0.85,-0.12,0.35,0,-0.030004501,-0.230264906,-0.853633102,-0.120072058,0.349388925
20141128,-0.33,-0.23,-0.43,-0.12,0.2,0,-0.330545701,-0.230264906,-0.430927159,-0.120072058,0.199800266
20141201,-0.19,-0.04,-0.52,0.53,-0.13,0,-0.190180729,-0.040008002,-0.521356705,0.528600443,-0.130084573
20141202,-0.22,-0.28,0.46,-0.16,0.13,0,-0.220242356,-0.280392733,0.458945233,-0.160128137,0.129915573
20141203,-0.02,-0.01,0.02,-0.25,0.01,0,-0.020002,-0.0100005,0.019998,-0.250313022,0.0099995
20141204,-0.44,0.84,-0.65,0.35,-0.22,0,-0.440970849,0.836491633,-0.652121699,0.349388925,-0.220242356
20141205,0.74,-0.81,0.09,-0.16,0.4,0,0.737275433,-0.813298323,0.089959524,-0.160128137,0.399202127
20141208,-0.48,0.57,-0.27,0.06,-0.07,0,-0.4811557,0.568381647,-0.270365157,0.059982007,-0.070024511
20141209,-1.49,0.78,-0.27,0.23,-0.28,0,-1.501212012,0.776973726,-0.270365157,0.229735905,-0.280392733
20141210,-0.03,0.37,-0.35,0.09,0.05,0,-0.030004501,0.369317184,-0.350613933,0.089959524,0.049987504
20141211,-0.26,-0.44,-0.43,0.29,0.06,0,-0.260338587,-0.440970849,-0.430927159,0.289580311,0.059982007
20141212,-1.93,1.21,-0.14,-0.12,0,0,-1.948867658,1.202738021,-0.140098092,-0.120072058,0
20141215,-2.2,1.01,-0.38,0.27,-0.48,0,-2.224560895,1.004933585,-0.380723834,0.269636155,-0.4811557
20141216,1.93,-1.47,0.07,-0.03,0.31,0,1.911611719,-1.480911565,0.069975511,-0.030004501,0.309520491
20141217,-0.8,0.14,0.38,0.24,-0.5,0,-0.80321717,0.139902091,0.379279824,0.23971246,-0.501254182
20141218,2.22,-0.89,-0.3,0.22,-0.29,0,2.195716735,-0.893984157,-0.300450902,0.219758354,-0.290421315
20141219,-0.1,0.22,0.26,0.06,-0.84,0,-0.100050033,0.219758354,0.259662585,0.059982007,-0.843547882
20141222,0.39,-0.09,-0.21,0.16,-0.08,0,0.389241472,-0.090040524,-0.210220809,0.159872136,-0.080032017
20141223,0.11,-0.08,0.44,-0.17,0.24,0,0.109939544,-0.080032017,0.43903483,-0.170144664,0.23971246
20141224,0.17,0.16,-0.02,0.09,0.01,0,0.169855664,0.159872136,-0.020002,0.089959524,0.0099995
20141225,0.13,0,0.02,-0.01,0.01,0,0.129915573,0,0.019998,-0.0100005,0.0099995
20141226,-0.3,0.01,-0.05,0,-0.04,0,-0.300450902,0.0099995,-0.050012504,0,-0.040008002
20141229,-0.07,-0.13,-0.18,0,-0.23,0,-0.070024511,-0.130084573,-0.180162195,0,-0.230264906
20141230,-0.76,1.16,-0.2,-0.07,0.02,0,-0.762902716,1.153323581,-0.200200267,-0.070024511,0.019998
20141231,-0.08,0.05,-0.13,-0.03,-0.05,0,-0.080032017,0.049987504,-0.130084573,-0.030004501,-0.050012504
20150101,0.05,0,0,0,0,0,0.049987504,0,0,0,0
20150102,-1.12,0.54,0.35,-0.45,0.29,0,-1.126319228,0.538547228,0.349388925,-0.451015548,0.289580311
20150105,-2.52,1.51,-1.37,0.55,-0.42,0,-2.552295723,1.498712981,-1.379471102,0.548493023,-0.420884477
20150106,-0.96,0.25,0.27,0.04,0.08,0,-0.964637705,0.24968802,0.269636155,0.039992002,0.079968017
20150107,-0.06,-0.38,-0.05,0.08,-0.23,0,-0.060018007,-0.380723834,-0.050012504,0.079968017,-0.230264906
20150108,2.01,-1.55,-0.27,0.19,-0.09,0,1.990066171,-1.56213809,-0.270365157,0.189819728,-0.090040524
20150109,-0.67,1.06,-0.71,0.58,-0.33,0,-0.672254576,1.054421388,-0.712532494,0.578324476,-0.330545701
20150112,0.4,-0.44,-0.58,0.26,0.07,0,0.399202127,-0.440970849,-0.581688532,0.259662585,0.069975511
20150113,0.76,-0.71,-0.05,0.35,0.04,0,0.75712655,-0.712532494,-0.050012504,0.349388925,0.039992002
20150114,-1.08,0.72,-0.52,0.42,-0.31,0,-1.085874333,0.717420375,-0.521356705,0.419120462,-0.310481495
20150115,1.57,-0.95,-0.31,-0.21,0.59,0,1.557802996,-0.954541284,-0.310481495,-0.210220809,0.588266316
20150116,-0.3,-0.35,0.75,0.21,-0.46,0,-0.300450902,-0.350613933,0.747201484,0.209779808,-0.461061256
20150119,0.73,-0.13,-0.1,-0.06,0.35,0,0.727348397,-0.130084573,-0.100050033,-0.060018007,0.349388925
20150120,0.33,-0.33,0.17,-0.37,0.16,0,0.329456695,-0.330545701,0.169855664,-0.370686193,0.159872136
20150121,0.97,-0.58,0.33,-0.11,-0.12,0,0.965325703,-0.581688532,0.329456695,-0.110060544,-0.120072058
20150122,-0.53,-0.61,0.68,-0.5,0.3,0,-0.531409482,-0.611868101,0.677698428,-0.501254182,0.299550898
20150123,0.23,-0.47,-0.97,0.83,-0.21,0,0.229735905,-0.471107973,-0.974735145,0.826574442,-0.210220809
20150126,0.91,-0.14,-0.01,0.33,-0.03,0,0.905884449,-0.140098092,-0.0100005,0.329456695,-0.030004501
20150127,0.29,0.17,-0.04,0.05,-0.11,0,0.289580311,0.169855664,-0.040008002,0.049987504,-0.110060544
20150128,-0.77,0.3,-0.68,0.28,-0.47,0,-0.772979806,0.299550898,-0.682322535,0.27960873,-0.471107973
20150129,0.18,-0.42,-0.04,0.29,0.05,0,0.179838194,-0.420884477,-0.040008002,0.289580311,0.049987504
20150130,-0.61,0.88,-0.16,0.11,-0.27,0,-0.611868101,0.876150567,-0.160128137,0.109939544,-0.270365157
20150202,0.52,0.05,1.05,-0.31,0.3,0,0.518652669,0.049987504,1.044525786,-0.310481495,0.299550898
20150203,2.14,-0.27,1.64,-0.71,0.22,0,2.117423523,-0.270365157,1.626697246,-0.712532494,0.219758354
20150204,-0.57,0.19,-0.96,0.15,-0.15,0,-0.5716307,0.189819728,-0.964637705,0.149887612,-0.150112613
20150205,1.16,0.68,0,0.2,-0.19,0,1.153323581,0.677698428,0,0.199800266,-0.190180729
20150206,-1.15,0.24,-0.04,-0.36,0.2,0,-1.156663637,0.23971246,-0.040008002,-0.360649559,0.199800266
20150209,-0.72,0.36,0.06,0,-0.04,0,-0.722604509,0.359353551,0.059982007,0,-0.040008002
20150210,0.7,0.13,-0.61,0.36,-0.4,0,0.697561374,0.129915573,-0.611868101,0.359353551,-0.40080214
20150211,-0.35,-0.03,-0.04,-0.09,-0.12,0,-0.350613933,-0.030004501,-0.040008002,-0.090040524,-0.120072058
20150212,1.59,-0.01,0.72,-0.47,0.12,0,1.577491912,-0.0100005,0.717420375,-0.471107973,0.119928058
20150213,0.55,-0.26,0.83,-0.58,0.26,0,0.548493023,-0.260338587,0.826574442,-0.581688532,0.259662585
20150216,-0.41,0.51,0.17,-0.25,0.05,0,-0.410842804,0.508703905,0.169855664,-0.250313022,0.049987504
20150217,0.58,-0.22,-0.24,0.06,-0.01,0,0.578324476,-0.220242356,-0.240288462,0.059982007,-0.0100005
20150218,0.67,0.1,0.22,-0.27,0.04,0,0.667765475,0.099950033,0.219758354,-0.270365157,0.039992002
20150219,0.17,-0.34,-0.62,0.12,0.02,0,0.169855664,-0.340579313,-0.621929981,0.119928058,0.019998
20150220,0.47,0.01,0.06,0.18,0,0,0.468898949,0.0099995,0.059982007,0.179838194,0
20150223,0.2,-0.18,-0.63,0.17,-0.06,0,0.199800266,-0.180162195,-0.631992874,0.169855664,-0.060018007
20150224,0.54,-0.2,0.7,-0.27,0.15,0,0.538547228,-0.200200267,0.697561374,-0.270365157,0.149887612
20150225,0.19,0.26,-0.17,0.04,-0.31,0,0.189819728,0.259662585,-0.170144664,0.039992002,-0.310481495
20150226,-0.51,-0.24,-0.41,-0.01,0.03,0,-0.511304939,-0.240288462,-0.410842804,-0.0100005,0.029995501
20150227,0.32,0.05,-0.03,0.13,-0.28,0,0.31948909,0.049987504,-0.030004501,0.129915573,-0.280392733
20150302,-0.18,-0.14,-0.11,-0.04,0.24,0,-0.180162195,-0.140098092,-0.110060544,-0.040008002,0.23971246
20150303,-0.87,0.42,-0.18,0.1,-0.11,0,-0.873806594,0.419120462,-0.180162195,0.099950033,-0.110060544
20150304,-0.33,-0.49,-0.24,-0.01,0.18,0,-0.330545701,-0.491204436,-0.240288462,-0.0100005,0.179838194
20150305,0.51,-0.03,-0.44,0.28,0.04,0,0.508703905,-0.030004501,-0.440970849,0.27960873,0.039992002
20150306,-1.5,0.11,-0.11,-0.01,0.19,0,-1.511363781,0.109939544,-0.110060544,-0.0100005,0.189819728
20150309,-0.08,0.1,-0.03,-0.05,0.15,0,-0.080032017,0.099950033,-0.030004501,-0.050012504,0.149887612
20150310,-2.21,0.44,-0.38,-0.08,0.04,0,-2.234786366,0.43903483,-0.380723834,-0.080032017,0.039992002
20150311,0.04,-0.75,-0.18,0.06,0.06,0,0.039992002,-0.752826642,-0.180162195,0.059982007,0.059982007
20150312,0.69,0.07,0.2,0.08,-0.1,0,0.687630394,0.069975511,0.199800266,0.079968017,-0.100050033
20150313,-0.9,0.14,-0.88,0.19,-0.25,0,-0.904074465,0.139902091,-0.883894867,0.189819728,-0.250313022
20150316,1.57,-0.74,-0.26,-0.03,-0.03,0,1.557802996,-0.742751583,-0.260338587,-0.030004501,-0.030004501
20150317,-0.54,-0.09,0.31,0.03,0.02,0,-0.54146327,-0.090040524,0.309520491,0.029995501,0.019998
20150318,2.63,-0.47,-0.16,0.22,-0.01,0,2.596010167,-0.471107973,-0.160128137,0.219758354,-0.0100005
20150319,-1.32,0.29,0.14,0.15,-0.31,0,-1.328789433,0.289580311,0.139902091,0.149887612,-0.310481495
20150320,2.39,-0.41,0.66,-0.26,0.23,0,2.36188656,-0.410842804,0.657831536,-0.260338587,0.229735905
20150323,0.51,0.4,0.48,-0.21,0.32,0,0.508703905,0.399202127,0.478851673,-0.210220809,0.31948909
20150324,0.07,0.21,0.38,-0.2,0.33,0,0.069975511,0.209779808,0.379279824,-0.200200267,0.329456695
20150325,-0.5,0.39,0.74,-0.12,0.06,0,-0.501254182,0.389241472,0.737275433,-0.120072058,0.059982007
20150326,-1.41,-0.02,0.17,0.02,-0.02,0,-1.42003494,-0.020002,0.169855664,0.019998,-0.020002
20150327,0.11,-0.15,-0.24,0.19,-0.12,0,0.109939544,-0.150112613,-0.240288462,0.189819728,-0.120072058
20150330,0.56,-0.38,-0.11,-0.12,0,0,0.558437829,-0.380723834,-0.110060544,-0.120072058,0
20150331,-1.4,0.77,0.02,-0.09,-0.08,0,-1.409892438,0.76705063,0.019998,-0.090040524,-0.080032017
20150401,0.57,-0.29,0.4,-0.2,0.47,0,0.568381647,-0.290421315,0.399202127,-0.200200267,0.468898949
20150402,1,0.08,0.03,-0.05,0.19,0,0.995033085,0.079968017,0.029995501,-0.050012504,0.189819728
20150403,0.81,-0.02,0.03,-0.01,0.04,0,0.806737108,-0.020002,0.029995501,-0.0100005,0.039992002
20150406,-0.38,0.03,0.01,-0.01,-0.07,0,-0.380723834,0.029995501,0.0099995,-0.0100005,-0.070024511
20150407,0.51,-0.66,-0.09,0.16,-0.01,0,0.508703905,-0.662187631,-0.090040524,0.159872136,-0.0100005
20150408,-0.26,0.65,-0.38,0.13,-0.28,0,-0.260338587,0.64789661,-0.380723834,0.129915573,-0.280392733
20150409,0.02,-0.37,-0.2,0.22,-0.08,0,0.019998,-0.370686193,-0.200200267,0.219758354,-0.080032017
20150410,0.32,-0.1,-0.47,0.34,-0.36,0,0.31948909,-0.100050033,-0.471107973,0.339423307,-0.360649559
20150413,-0.06,0.29,-0.03,-0.2,0.09,0,-0.060018007,0.289580311,-0.030004501,-0.200200267,0.089959524
20150414,0.39,0.38,0.03,0.14,-0.01,0,0.389241472,0.379279824,0.029995501,0.139902091,-0.0100005
20150415,0.76,-0.06,0.41,-0.12,-0.04,0,0.75712655,-0.060018007,0.40916179,-0.120072058,-0.040008002
20150416,-0.05,0.35,-0.14,-0.01,-0.1,0,-0.050012504,0.349388925,-0.140098092,-0.0100005,-0.100050033
20150417,-1.31,0.49,-0.18,0.05,-0.06,0,-1.31865618,0.488803407,-0.180162195,0.049987504,-0.060018007
20150420,0.28,-0.35,0.17,-0.12,-0.04,0,0.27960873,-0.350613933,0.169855664,-0.120072058,-0.040008002
20150421,0.5,-0.09,-0.9,0.58,-0.43,0,0.498754151,-0.090040524,-0.904074465,0.578324476,-0.430927159
20150422,-0.25,-0.03,-0.04,-0.21,-0.03,0,-0.250313022,-0.030004501,-0.040008002,-0.210220809,-0.030004501
20150423,0.63,0.22,0.32,-0.04,0.24,0,0.628023796,0.219758354,0.31948909,-0.040008002,0.23971246
20150424,0.81,0.11,0.09,-0.18,-0.01,0,0.806737108,0.109939544,0.089959524,-0.180162195,-0.0100005
20150427,1.15,-0.34,0.1,-0.11,-0.06,0,1.143437763,-0.340579313,0.099950033,-0.110060544,-0.060018007
20150428,-0.5,0.79,0.6,-0.2,0.17,0,-0.501254182,0.786895838,0.598207168,-0.200200267,0.169855664
20150429,-0.67,0.98,0.22,-0.16,-0.05,0,-0.672254576,0.975229144,0.219758354,-0.160128137,-0.050012504
20150430,0.45,-0.07,0.28,0.07,0.07,0,0.448990527,-0.070024511,0.27960873,0.069975511,0.069975511
20150501,-0.43,-0.18,0.11,-0.1,0.31,0,-0.430927159,-0.180162195,0.109939544,-0.100050033,0.309520491
20150504,0.3,0.07,-0.19,0.2,-0.18,0,0.299550898,0.069975511,-0.190180729,0.199800266,-0.180162195
20150505,-1.07,0.9,0.07,0.03,-0.07,0,-1.075765665,0.895974137,0.069975511,0.029995501,-0.070024511
20150506,0.88,-0.01,0.38,-0.24,0.06,0,0.876150567,-0.0100005,0.379279824,-0.240288462,0.059982007
20150507,-0.42,-0.02,-0.35,-0.08,-0.07,0,-0.420884477,-0.020002,-0.350613933,-0.080032017,-0.070024511
