This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
19910423,0.88,-0.46,0,-0.03,0.05,0.02,0.876150567,-0.461061256,0,-0.030004501,0.049987504
19910424,-0.25,0.22,0.1,-0.09,0,0.02,-0.250313022,0.219758354,0.099950033,-0.090040524,0
19910425,-0.68,0.48,0.13,0.14,0.02,0.02,-0.682322535,0.478851673,0.129915573,0.139902091,0.019998
19910426,-0.13,-0.19,-0.11,0.13,-0.13,0.02,-0.130084573,-0.190180729,-0.110060544,0.129915573,-0.130084573
19910429,-0.33,-0.11,0.15,0.06,0.02,0.02,-0.330545701,-0.110060544,0.149887612,0.059982007,0.019998
19910430,0.85,-0.41,-0.1,0.23,0.19,0.02,0.846407841,-0.410842804,-0.100050033,0.229735905,0.189819728
19910501,0.93,-0.52,-0.22,0.07,0.15,0.02,0.925702126,-0.521356705,-0.220242356,0.069975511,0.149887612
19910502,0.07,0.24,0.05,-0.25,-0.2,0.02,0.069975511,0.23971246,0.049987504,-0.250313022,-0.200200267
19910503,-0.44,0.01,-0.16,0.03,0.14,0.02,-0.440970849,0.0099995,-0.160128137,0.029995501,0.139902091
19910506,0.08,0.06,0.16,-0.14,0,0.02,0.079968017,0.059982007,0.159872136,-0.140098092,0
19910507,0.16,0.34,0.15,-0.06,-0.15,0.02,0.159872136,0.339423307,0.149887612,-0.060018007,-0.150112613
19910508,-0.43,0.23,0.03,0.04,-0.06,0.02,-0.430927159,0.229735905,0.029995501,0.039992002,-0.060018007
19910509,0.2,-0.07,-0.13,0.07,-0.05,0.02,0.199800266,-0.070024511,-0.130084573,0.069975511,-0.050012504
19910510,-0.29,0.28,0.2,-0.07,0.25,0.02,-0.290421315,0.27960873,0.199800266,-0.070024511,0.24968802
19910513,-0.37,0.36,-0.11,0.08,-0.15,0.02,-0.370686193,0.359353551,-0.110060544,0.079968017,-0.150112613
19910514,-0.2,0.09,-0.12,0.22,-0.03,0.02,-0.200200267,0.089959524,-0.120072058,0.219758354,-0.030004501
19910515,-0.46,-0.28,0.23,-0.05,0.29,0.02,-0.461061256,-0.280392733,0.229735905,-0.050012504,0.289580311
19910516,0.15,-0.12,-0.05,0.1,-0.04,0.02,0.149887612,-0.120072058,-0.050012504,0.099950033,-0.040008002
19910517,-0.69,-0.19,-0.03,-0.04,0.04,0.02,-0.692391507,-0.190180729,-0.030004501,-0.040008002,0.039992002
19910520,-0.09,-0.06,-0.04,0.2,-0.03,0.02,-0.090040524,-0.060018007,-0.040008002,0.199800266,-0.030004501
19910521,0.72,-0.23,-0.17,0.22,-0.12,0.02,0.717420375,-0.230264906,-0.170144664,0.219758354,-0.120072058
19910522,-0.24,0.05,0.01,-0.02,0.03,0.02,-0.240288462,0.049987504,0.0099995,-0.020002,0.029995501
19910523,0.34,-0.14,-0.12,0.07,-0.11,0.02,0.339423307,-0.140098092,-0.120072058,0.069975511,-0.110060544
19910524,0.03,0.09,0.12,-0.08,0.02,0.02,0.029995501,0.089959524,0.119928058,-0.080032017,0.019998
19910527,-0.1,0.02,0.02,0.01,0.03,0.02,-0.100050033,0.019998,0.019998,0.0099995,0.029995501
19910528,0.49,-0.11,-0.06,-0.09,-0.06,0.02,0.488803407,-0.110060544,-0.060018007,-0.090040524,-0.060018007
19910529,0.01,0,0.25,-0.05,-0.12,0.02,0.0099995,0,0.24968802,-0.050012504,-0.120072058
19910530,0.58,-0.26,-0.13,0.1,-0.02,0.02,0.578324476,-0.260338587,-0.130084573,0.099950033,-0.020002
19910531,0.29,-0.26,0.33,-0.27,0.01,0.02,0.289580311,-0.260338587,0.329456695,-0.270365157,0.0099995
19910603,-0.21,0.3,0.39,-0.13,-0.05,0.02,-0.210220809,0.299550898,0.389241472,-0.130084573,-0.050012504
19910604,-0.21,0.31,0.08,-0.03,-0.15,0.02,-0.210220809,0.309520491,0.079968017,-0.030004501,-0.150112613
19910605,-0.58,0.33,0.19,0.04,-0.07,0.02,-0.581688532,0.329456695,0.189819728,0.039992002,-0.070024511
19910606,-0.42,0.12,0.26,-0.17,0.19,0.02,-0.420884477,0.119928058,0.259662585,-0.170144664,0.189819728
19910607,-0.97,0.35,0.08,-0.05,0,0.02,-0.974735145,0.349388925,0.079968017,-0.050012504,0
19910610,-0.95,0.67,0.35,0,0.01,0.02,-0.954541284,0.667765475,0.349388925,0,0.0099995
19910611,0.48,-0.63,-0.12,0.19,-0.06,0.02,0.478851673,-0.631992874,-0.120072058,0.189819728,-0.060018007
19910612,-1,0.07,-0.03,0.21,-0.02,0.02,-1.005033585,0.069975511,-0.030004501,0.209779808,-0.020002
19910613,0.28,-0.32,-0.1,0.11,-0.03,0.02,0.27960873,-0.320513095,-0.100050033,0.109939544,-0.030004501
19910614,0.87,-0.3,-0.26,0.05,0.05,0.02,0.866237308,-0.300450902,-0.260338587,0.049987504,0.049987504
19910617,-0.47,0.39,0.18,0.02,0.01,0.02,-0.471107973,0.389241472,0.179838194,0.019998,0.0099995
19910618,-0.67,0.13,0.08,0.07,-0.05,0.02,-0.672254576,0.129915573,0.079968017,0.069975511,-0.050012504
19910619,-0.89,0.56,0.26,0.18,-0.22,0.02,-0.893984157,0.558437829,0.259662585,0.179838194,-0.220242356
19910620,0.31,-0.42,-0.2,0.12,0,0.02,0.309520491,-0.420884477,-0.200200267,0.119928058,0
19910621,0.33,-0.38,-0.18,0.14,0.17,0.02,0.329456695,-0.380723834,-0.180162195,0.139902091,0.169855664
19910624,-1.13,0.48,0.31,0.01,0.27,0.02,-1.136433008,0.478851673,0.309520491,0.0099995,0.269636155
19910625,-0.15,-0.64,-0.01,0.18,0.09,0.02,-0.150112613,-0.64205678,-0.0100005,0.179838194,0.089959524
19910626,0.09,0.05,-0.14,-0.03,0.07,0.02,0.089959524,0.049987504,-0.140098092,-0.030004501,0.069975511
19910627,-0.05,-0.05,-0.21,0.25,0.25,0.02,-0.050012504,-0.050012504,-0.210220809,0.24968802,0.24968802
19910628,-0.86,0.56,0.18,-0.03,-0.01,0.02,-0.86371934,0.558437829,0.179838194,-0.030004501,-0.0100005
19910701,1.37,-1.17,-0.37,0.24,-0.09,0.02,1.360700341,-1.17689836,-0.370686193,0.23971246,-0.090040524
19910702,-0.31,0.02,0.04,0.15,0.02,0.02,-0.310481495,0.019998,0.039992002,0.149887612,0.019998
19910703,-1.5,0.72,0.02,0.12,-0.04,0.02,-1.511363781,0.717420375,0.019998,0.119928058,-0.040008002
19910704,-0.37,-0.06,0.17,0.31,0.32,0.02,-0.370686193,-0.060018007,0.169855664,0.309520491,0.31948909
19910705,0.25,-0.13,0.1,0.21,-0.14,0.02,0.24968802,-0.130084573,0.099950033,0.209779808,-0.140098092
19910708,-0.77,0.54,-0.15,0.52,-0.49,0.02,-0.772979806,0.538547228,-0.150112613,0.518652669,-0.491204436
19910709,0.39,-0.65,0.3,0.24,-0.07,0.02,0.389241472,-0.652121699,0.299550898,0.23971246,-0.070024511
19910710,1.07,-0.43,-0.18,-0.14,0.17,0.02,1.06431601,-0.430927159,-0.180162195,-0.140098092,0.169855664
19910711,-0.12,0,-0.06,0.02,-0.09,0.02,-0.120072058,0,-0.060018007,0.019998,-0.090040524
19910712,1.42,0.05,-0.27,-0.01,-0.04,0.02,1.410012438,0.049987504,-0.270365157,-0.0100005,-0.040008002
19910715,0.84,-0.25,-0.16,-0.16,-0.04,0.02,0.836491633,-0.250313022,-0.160128137,-0.160128137,-0.040008002
19910716,-0.36,0.27,0.12,-0.21,0.14,0.02,-0.360649559,0.269636155,0.119928058,-0.210220809,0.139902091
19910717,-0.21,0.29,0.02,-0.11,0.08,0.02,-0.210220809,0.289580311,0.019998,-0.110060544,0.079968017
19910718,0.33,0.03,0.04,0.11,-0.13,0.02,0.329456695,0.029995501,0.039992002,0.109939544,-0.130084573
19910719,0.36,0.24,0.18,0,-0.11,0.02,0.359353551,0.23971246,0.179838194,0,-0.110060544
19910722,-0.62,0.11,0.13,0.06,-0.01,0.02,-0.621929981,0.109939544,0.129915573,0.059982007,-0.0100005
19910723,-0.1,-0.19,0.25,-0.08,0.11,0.02,-0.100050033,-0.190180729,0.24968802,-0.080032017,0.109939544
19910724,0.48,-0.19,-0.09,-0.05,0.15,0.02,0.478851673,-0.190180729,-0.090040524,-0.050012504,0.149887612
19910725,-0.46,-0.12,0.02,-0.08,0.03,0.02,-0.461061256,-0.120072058,0.019998,-0.080032017,0.029995501
19910726,0.73,-0.2,0.02,0.09,0.07,0.02,0.727348397,-0.200200267,0.019998,0.089959524,0.069975511
19910729,-0.2,-0.19,-0.11,0.18,-0.05,0.02,-0.200200267,-0.190180729,-0.110060544,0.179838194,-0.050012504
19910730,0.73,-0.42,-0.3,0.24,-0.19,0.02,0.727348397,-0.420884477,-0.300450902,0.23971246,-0.190180729
19910731,0.52,0.09,-0.22,0.05,-0.28,0.02,0.518652669,0.089959524,-0.220242356,0.049987504,-0.280392733
19910801,-0.3,0.04,-0.08,-0.06,0,0.02,-0.300450902,0.039992002,-0.080032017,-0.060018007,0
19910802,0.51,0.08,-0.05,0.16,-0.1,0.02,0.508703905,0.079968017,-0.050012504,0.159872136,-0.100050033
19910805,-0.23,0.44,0.01,0.08,0.1,0.02,-0.230264906,0.43903483,0.0099995,0.079968017,0.099950033
19910806,0.25,-0.14,-0.17,0.26,-0.14,0.02,0.24968802,-0.140098092,-0.170144664,0.259662585,-0.140098092
19910807,0.32,-0.26,-0.07,-0.09,-0.09,0.02,0.31948909,-0.260338587,-0.070024511,-0.090040524,-0.090040524
19910808,-0.5,0.15,-0.07,0.18,0.06,0.02,-0.501254182,0.149887612,-0.070024511,0.179838194,0.059982007
19910809,-0.71,0.33,0.02,0.02,-0.09,0.02,-0.712532494,0.329456695,0.019998,0.019998,-0.090040524
19910812,-0.38,0.14,0.1,0.09,0.01,0.02,-0.380723834,0.139902091,0.099950033,0.089959524,0.0099995
19910813,-0.03,-0.18,0.14,0.03,-0.05,0.02,-0.030004501,-0.180162195,0.139902091,0.029995501,-0.050012504
19910814,0.5,-0.5,-0.09,-0.12,-0.16,0.02,0.498754151,-0.501254182,-0.090040524,-0.120072058,-0.160128137
19910815,-0.36,0.28,-0.07,0.14,0.06,0.02,-0.360649559,0.27960873,-0.070024511,0.139902091,0.059982007
19910816,-1.09,0.3,-0.15,-0.15,0.12,0.02,-1.095984024,0.299550898,-0.150112613,-0.150112613,0.119928058
19910819,-4.85,0.7,-0.52,-0.05,0.21,0.02,-4.971559225,0.697561374,-0.521356705,-0.050012504,0.209779808
19910820,1.4,-0.86,0.25,0.24,-0.27,0.02,1.390290517,-0.86371934,0.24968802,0.23971246,-0.270365157
19910821,3.06,-0.52,-0.17,0.43,-0.32,0.02,3.014115691,-0.521356705,-0.170144664,0.429078142,-0.320513095
19910822,1.35,0.17,0.28,-0.03,0.13,0.02,1.340968691,0.169855664,0.27960873,-0.030004501,0.129915573
19910823,-0.65,0.31,0.16,0.12,-0.06,0.02,-0.652121699,0.309520491,0.159872136,0.119928058,-0.060018007
19910826,-0.39,0.39,0.09,0.18,-0.11,0.02,-0.390762483,0.389241472,0.089959524,0.179838194,-0.110060544
19910827,-0.17,0.06,-0.1,0.13,-0.18,0.02,-0.170144664,0.059982007,-0.100050033,0.129915573,-0.180162195
19910828,0.31,-0.03,-0.16,0.19,-0.19,0.02,0.309520491,-0.030004501,-0.160128137,0.189819728,-0.190180729
19910829,0.38,-0.29,-0.07,0.02,0.04,0.02,0.379279824,-0.290421315,-0.070024511,0.019998,0.039992002
19910830,0.46,-0.21,0.03,-0.11,0.07,0.02,0.458945233,-0.210220809,0.029995501,-0.110060544,0.069975511
19910902,0.45,-0.24,0.1,0.05,0.02,0.02,0.448990527,-0.240288462,0.099950033,0.049987504,0.019998
19910903,-0.09,0.32,0.08,-0.04,0.26,0.02,-0.090040524,0.31948909,0.079968017,-0.040008002,0.259662585
19910904,-0.21,0.17,0.1,0.06,0.14,0.02,-0.210220809,0.169855664,0.099950033,0.059982007,0.139902091
19910905,-0.07,0.12,0.1,-0.03,0.13,0.02,-0.070024511,0.119928058,0.099950033,-0.030004501,0.129915573
19910906,0.37,0.25,0.03,0.03,0.14,0.02,0.369317184,0.24968802,0.029995501,0.029995501,0.139902091
19910909,0.43,0.37,-0.1,0.15,0.17,0.02,0.429078142,0.369317184,-0.100050033,0.149887612,0.169855664
19910910,-0.71,0.17,0.15,-0.04,0,0.02,-0.712532494,0.169855664,0.149887612,-0.040008002,0
19910911,-0.01,-0.06,-0.1,0.06,-0.17,0.02,-0.0100005,-0.060018007,-0.100050033,0.059982007,-0.170144664
19910912,0.63,-0.16,-0.33,0.01,-0.32,0.02,0.628023796,-0.160128137,-0.330545701,0.0099995,-0.320513095
19910913,0.29,-0.17,0.15,-0.42,0.25,0.02,0.289580311,-0.170144664,0.149887612,-0.420884477,0.24968802
19910916,0.3,-0.13,-0.01,0.08,0.04,0.02,0.299550898,-0.130084573,-0.0100005,0.079968017,0.039992002
19910917,0.35,-0.07,-0.07,-0.08,-0.04,0.02,0.349388925,-0.070024511,-0.070024511,-0.080032017,-0.040008002
19910918,-0.33,0.19,0.05,-0.05,-0.13,0.02,-0.330545701,0.189819728,0.049987504,-0.050012504,-0.130084573
19910919,-0.19,0.19,-0.13,0.06,-0.22,0.02,-0.190180729,0.189819728,-0.130084573,0.059982007,-0.220242356
19910920,0.09,0.12,0.05,0.13,-0.05,0.02,0.089959524,0.119928058,0.049987504,0.129915573,-0.050012504
19910923,0.25,0.01,-0.05,0.02,-0.07,0.02,0.24968802,0.0099995,-0.050012504,0.019998,-0.070024511
19910924,0.21,-0.48,0.07,0.01,-0.19,0.02,0.209779808,-0.4811557,0.069975511,0.0099995,-0.190180729
19910925,0.22,-0.24,-0.09,-0.05,0.08,0.02,0.219758354,-0.240288462,-0.090040524,-0.050012504,0.079968017
19910926,0.16,-0.07,0.21,-0.14,0.18,0.02,0.159872136,-0.070024511,0.209779808,-0.140098092,0.179838194
19910927,0.09,0.18,-0.04,0.12,0.17,0.02,0.089959524,0.179838194,-0.040008002,0.119928058,0.169855664
19910930,0.6,0,-0.15,-0.07,-0.06,0.02,0.598207168,0,-0.150112613,-0.070024511,-0.060018007
19911001,0.46,-0.29,-0.42,-0.01,-0.03,0.02,0.458945233,-0.290421315,-0.420884477,-0.0100005,-0.030004501
19911002,0.23,-0.09,-0.01,-0.21,0.11,0.02,0.229735905,-0.090040524,-0.0100005,-0.210220809,0.109939544
19911003,0.45,-0.48,-0.19,-0.01,0.34,0.02,0.448990527,-0.4811557,-0.190180729,-0.0100005,0.339423307
19911004,-0.3,-0.02,-0.01,-0.24,-0.04,0.02,-0.300450902,-0.020002,-0.0100005,-0.240288462,-0.040008002
19911007,-0.41,0.02,-0.21,0,0.13,0.02,-0.410842804,0.019998,-0.210220809,0,0.129915573
19911008,-0.74,0.09,0.1,0.07,0.03,0.02,-0.742751583,0.089959524,0.099950033,0.069975511,0.029995501
19911009,-0.35,0.1,-0.11,0.07,-0.03,0.02,-0.350613933,0.099950033,-0.110060544,0.069975511,-0.030004501
19911010,0.03,-0.26,-0.09,0.01,0.01,0.02,0.029995501,-0.260338587,-0.090040524,0.0099995,0.0099995
19911011,0.14,0.06,-0.01,-0.05,-0.12,0.02,0.139902091,0.059982007,-0.0100005,-0.050012504,-0.120072058
19911014,0.16,-0.12,-0.11,0.03,-0.15,0.02,0.159872136,-0.120072058,-0.110060544,0.029995501,-0.150112613
19911015,0.31,-0.34,-0.07,-0.16,-0.14,0.02,0.309520491,-0.340579313,-0.070024511,-0.160128137,-0.140098092
19911016,0.41,0.22,0.01,-0.12,-0.21,0.02,0.40916179,0.219758354,0.0099995,-0.120072058,-0.210220809
19911017,0.24,-0.02,-0.04,-0.17,0.09,0.02,0.23971246,-0.020002,-0.040008002,-0.170144664,0.089959524
19911018,0.69,-0.2,-0.01,-0.17,-0.02,0.02,0.687630394,-0.200200267,-0.0100005,-0.170144664,-0.020002
19911021,-0.5,0.43,-0.05,-0.23,-0.09,0.02,-0.501254182,0.429078142,-0.050012504,-0.230264906,-0.090040524
19911022,-0.48,0.38,-0.07,-0.2,-0.09,0.02,-0.4811557,0.379279824,-0.070024511,-0.200200267,-0.090040524
19911023,-0.39,0.04,-0.08,0.06,0.09,0.02,-0.390762483,0.039992002,-0.080032017,0.059982007,0.089959524
19911024,-0.03,-0.03,0.17,0.02,0.12,0.02,-0.030004501,-0.030004501,0.169855664,0.019998,0.119928058
19911025,-0.39,0.12,0.06,0.11,0.14,0.02,-0.390762483,0.119928058,0.059982007,0.109939544,0.139902091
19911028,0.1,-0.35,-0.24,-0.04,-0.13,0.02,0.099950033,-0.350613933,-0.240288462,-0.040008002,-0.130084573
19911029,1.15,-0.05,0.01,-0.09,0.01,0.02,1.143437763,-0.050012504,0.0099995,-0.090040524,0.0099995
19911030,0.27,0.31,0.01,-0.02,-0.02,0.02,0.269636155,0.309520491,0.0099995,-0.020002,-0.020002
19911031,0.33,0.18,0,-0.18,-0.02,0.02,0.329456695,0.179838194,0,-0.180162195,-0.020002
19911101,0,0.3,-0.21,0.1,0.11,0.02,0,0.299550898,-0.210220809,0.099950033,0.109939544
19911104,0.43,-0.04,0.14,0.09,0.08,0.02,0.429078142,-0.040008002,0.139902091,0.089959524,0.079968017
19911105,-0.39,0.16,-0.07,-0.06,0.02,0.02,-0.390762483,0.159872136,-0.070024511,-0.060018007,0.019998
19911106,-0.21,0.13,0.1,0.13,0.04,0.02,-0.210220809,0.129915573,0.099950033,0.129915573,0.039992002
19911107,0.23,0.17,-0.22,0.1,0.05,0.02,0.229735905,0.169855664,-0.220242356,0.099950033,0.049987504
19911108,-0.16,-0.03,0.06,0.06,0.05,0.02,-0.160128137,-0.030004501,0.059982007,0.059982007,0.049987504
19911111,-0.04,0.16,-0.28,0.12,-0.02,0.02,-0.040008002,0.159872136,-0.280392733,0.119928058,-0.020002
19911112,0.64,-0.36,-0.23,0.06,-0.16,0.02,0.637960696,-0.360649559,-0.230264906,0.059982007,-0.160128137
19911113,-0.35,0.16,-0.16,0.16,-0.08,0.02,-0.350613933,0.159872136,-0.160128137,0.159872136,-0.080032017
19911114,-0.16,0.14,-0.13,0.2,-0.22,0.02,-0.160128137,0.139902091,-0.130084573,0.199800266,-0.220242356
19911115,-1.55,0.28,0.62,0,0.49,0.02,-1.56213809,0.27960873,0.618085908,0,0.488803407
19911118,-0.5,-0.08,-0.45,0.28,-0.23,0.02,-0.501254182,-0.080032017,-0.451015548,0.27960873,-0.230264906
19911119,-0.79,0.18,0.22,-0.01,0.22,0.02,-0.793137033,0.179838194,0.219758354,-0.0100005,0.219758354
19911120,-0.31,0.09,-0.16,-0.01,-0.07,0.02,-0.310481495,0.089959524,-0.160128137,-0.0100005,-0.070024511
19911121,0.13,-0.07,-0.26,-0.17,-0.01,0.02,0.129915573,-0.070024511,-0.260338587,-0.170144664,-0.0100005
19911122,-0.33,0.11,-0.26,0.07,-0.13,0.02,-0.330545701,0.109939544,-0.260338587,0.069975511,-0.130084573
19911125,-0.03,-0.4,0.05,-0.09,-0.16,0.02,-0.030004501,-0.40080214,0.049987504,-0.090040524,-0.160128137
19911126,0.16,-0.67,0.07,0.09,0.07,0.02,0.159872136,-0.672254576,0.069975511,0.089959524,0.069975511
19911127,-1.13,0.3,-0.17,0.09,-0.09,0.02,-1.136433008,0.299550898,-0.170144664,0.089959524,-0.090040524
19911128,-0.38,0.1,-0.01,0.08,-0.08,0.02,-0.380723834,0.099950033,-0.0100005,0.079968017,-0.080032017
19911129,-0.45,0.13,-0.05,0.1,-0.22,0.02,-0.451015548,0.129915573,-0.050012504,0.099950033,-0.220242356
19911202,-0.32,0.03,-0.49,0.53,-0.3,0.02,-0.320513095,0.029995501,-0.491204436,0.528600443,-0.300450902
19911203,0.45,-0.42,-0.15,0.03,-0.39,0.02,0.448990527,-0.420884477,-0.150112613,0.029995501,-0.390762483
19911204,0.35,-0.14,-0.44,0.19,0.25,0.02,0.349388925,-0.140098092,-0.440970849,0.189819728,0.24968802
19911205,-0.17,0.34,-0.04,0.09,0.01,0.02,-0.170144664,0.339423307,-0.040008002,0.089959524,0.0099995
19911206,0.24,0.12,-0.28,0.18,-0.08,0.02,0.23971246,0.119928058,-0.280392733,0.179838194,-0.080032017
19911209,-0.26,0,-0.25,0.17,-0.06,0.02,-0.260338587,0,-0.250313022,0.169855664,-0.060018007
19911210,-0.7,0.1,-0.33,0.28,-0.02,0.02,-0.702461494,0.099950033,-0.330545701,0.27960873,-0.020002
19911211,-0.65,0.12,0.04,0.14,0.06,0.02,-0.652121699,0.119928058,0.039992002,0.139902091,0.059982007
19911212,0.82,-0.52,0.16,0.05,0.12,0.02,0.816656267,-0.521356705,0.159872136,0.049987504,0.119928058
19911213,1.39,-0.67,0.05,-0.32,-0.13,0.02,1.380428098,-0.672254576,0.049987504,-0.320513095,-0.130084573
19911216,0.21,0.36,-0.26,-0.11,-0.23,0.02,0.209779808,0.359353551,-0.260338587,-0.110060544,-0.230264906
19911217,-0.36,0.2,-0.22,0.25,-0.12,0.02,-0.360649559,0.199800266,-0.220242356,0.24968802,-0.120072058
19911218,-0.28,0,-0.11,0.16,-0.04,0.02,-0.280392733,0,-0.110060544,0.159872136,-0.040008002
19911219,-0.83,0.5,-0.02,0.38,0.26,0.02,-0.833463679,0.498754151,-0.020002,0.379279824,0.259662585
19911220,0.25,0.02,0.03,0.2,0.14,0.02,0.24968802,0.019998,0.029995501,0.199800266,0.139902091
19911223,1.34,-0.48,-0.07,-0.01,-0.22,0.02,1.331101406,-0.4811557,-0.070024511,-0.0100005,-0.220242356
19911224,0.08,0,0.33,0.03,-0.18,0.02,0.079968017,0,0.329456695,0.029995501,-0.180162195
19911225,0.87,-0.77,0,-0.28,-0.05,0.02,0.866237308,-0.772979806,0,-0.280392733,-0.050012504
19911226,0.91,-0.1,-0.21,0.08,-0.27,0.02,0.905884449,-0.100050033,-0.210220809,0.079968017,-0.270365157
19911227,0.39,0.1,-0.1,-0.1,-0.26,0.02,0.389241472,0.099950033,-0.100050033,-0.100050033,-0.260338587
19911230,1.64,-0.74,-0.3,-0.35,-0.53,0.02,1.626697246,-0.742751583,-0.300450902,-0.350613933,-0.531409482
19911231,0.76,0.03,0.04,0.01,0.07,0.02,0.75712655,0.029995501,0.039992002,0.0099995,0.069975511
19920101,-0.02,0,0,0,0,0.01,-0.020002,0,0,0,0
19920102,0.05,-0.08,0.02,-0.11,0.28,0.01,0.049987504,-0.080032017,0.019998,-0.110060544,0.27960873
19920103,0.04,0.15,0.05,-0.2,-0.18,0.01,0.039992002,0.149887612,0.049987504,-0.200200267,-0.180162195
19920106,1.49,-0.21,0.18,-0.25,-0.02,0.01,1.479008547,-0.210220809,0.179838194,-0.250313022,-0.020002
19920107,-0.42,0.67,0.12,0.01,-0.23,0.01,-0.420884477,0.667765475,0.119928058,0.0099995,-0.230264906
19920108,-1.01,1.28,-0.32,0.29,-0.12,0.01,-1.015135106,1.271877241,-0.320513095,0.289580311,-0.120072058
19920109,-0.3,-0.08,-0.1,-0.11,-0.25,0.01,-0.300450902,-0.080032017,-0.100050033,-0.110060544,-0.250313022
19920110,-1.77,0.85,0.3,0.12,0.21,0.01,-1.78585183,0.846407841,0.299550898,0.119928058,0.209779808
19920113,-0.55,0.79,-0.04,0.16,0.2,0.01,-0.551518069,0.786895838,-0.040008002,0.159872136,0.199800266
19920114,0.53,-0.32,0.08,-0.12,-0.18,0.01,0.528600443,-0.320513095,0.079968017,-0.120072058,-0.180162195
19920115,-0.47,0.31,0.65,-0.28,0.11,0.01,-0.471107973,0.309520491,0.64789661,-0.280392733,0.109939544
19920116,-0.18,0.44,1.11,-0.12,0.35,0.01,-0.180162195,0.43903483,1.103884712,-0.120072058,0.349388925
19920117,0.33,0.42,0.02,0.25,0.27,0.01,0.329456695,0.419120462,0.019998,0.24968802,0.269636155
19920120,0.31,0.02,0.32,0,0.31,0.01,0.309520491,0.019998,0.31948909,0,0.309520491
19920121,-0.18,-0.32,0.31,0.11,0.32,0.01,-0.180162195,-0.320513095,0.309520491,0.109939544,0.31948909
19920122,0.96,-0.53,-0.34,-0.06,-0.33,0.01,0.95542128,-0.531409482,-0.340579313,-0.060018007,-0.330545701
19920123,-0.53,0.23,0.13,-0.05,-0.09,0.01,-0.531409482,0.229735905,0.129915573,-0.050012504,-0.090040524
19920124,-0.26,0.47,0.01,0.19,-0.04,0.01,-0.260338587,0.468898949,0.0099995,0.189819728,-0.040008002
19920127,-0.9,0.2,0.41,0.06,0.19,0.01,-0.904074465,0.199800266,0.40916179,0.059982007,0.189819728
19920128,0.38,-0.05,0.3,0.05,0.24,0.01,0.379279824,-0.050012504,0.299550898,0.049987504,0.23971246
19920129,-0.34,0.25,0.06,0.04,-0.04,0.01,-0.340579313,0.24968802,0.059982007,0.039992002,-0.040008002
19920130,-0.1,-0.17,-0.29,-0.08,-0.09,0.01,-0.100050033,-0.170144664,-0.290421315,-0.080032017,-0.090040524
19920131,0.8,-0.03,-0.08,-0.12,0.11,0.01,0.796816965,-0.030004501,-0.080032017,-0.120072058,0.109939544
19920203,0.18,0.34,-0.03,0.08,0.02,0.01,0.179838194,0.339423307,-0.030004501,0.079968017,0.019998
19920204,0.35,0.23,-0.1,0.01,-0.24,0.01,0.349388925,0.229735905,-0.100050033,0.0099995,-0.240288462
19920205,0.23,0.33,-0.01,0.15,-0.18,0.01,0.229735905,0.329456695,-0.0100005,0.149887612,-0.180162195
19920206,0.28,0.31,0.1,-0.13,0.07,0.01,0.27960873,0.309520491,0.099950033,-0.130084573,0.069975511
19920207,0.01,0.36,0.16,-0.11,0.23,0.01,0.0099995,0.359353551,0.159872136,-0.110060544,0.229735905
19920210,-0.61,0.13,0.16,0.16,0.05,0.01,-0.611868101,0.129915573,0.159872136,0.159872136,0.049987504
19920211,-0.32,0.03,0.23,-0.04,0.2,0.01,-0.320513095,0.029995501,0.229735905,-0.040008002,0.199800266
19920212,-0.46,0.44,-0.09,-0.03,-0.14,0.01,-0.461061256,0.43903483,-0.090040524,-0.030004501,-0.140098092
19920213,-0.7,0.17,0.25,-0.05,0.28,0.01,-0.702461494,0.169855664,0.24968802,-0.050012504,0.27960873
19920214,-0.91,0.59,0.28,0.11,0.14,0.01,-0.914165792,0.588266316,0.27960873,0.109939544,0.139902091
19920217,0.31,-0.34,0.06,0.05,-0.02,0.01,0.309520491,-0.340579313,0.059982007,0.049987504,-0.020002
19920218,-1.16,0.34,0.79,-0.02,0.5,0.01,-1.166780487,0.339423307,0.786895838,-0.020002,0.498754151
19920219,-0.5,0.11,0.38,0.29,0.18,0.01,-0.501254182,0.109939544,0.379279824,0.289580311,0.179838194
19920220,0.58,-0.2,0.05,0.06,-0.07,0.01,0.578324476,-0.200200267,0.049987504,0.059982007,-0.070024511
19920221,0.24,-0.24,-0.04,-0.21,0.08,0.01,0.23971246,-0.240288462,-0.040008002,-0.210220809,0.079968017
19920224,-0.2,-0.02,0.12,0.02,0.09,0.01,-0.200200267,-0.020002,0.119928058,0.019998,0.089959524
19920225,-0.27,-0.04,-0.19,0.11,0.03,0.01,-0.270365157,-0.040008002,-0.190180729,0.109939544,0.029995501
19920226,0.87,-0.36,-0.56,0.13,-0.05,0.01,0.866237308,-0.360649559,-0.561573879,0.129915573,-0.050012504
19920227,0.21,0.27,0.09,0.04,0.04,0.01,0.209779808,0.269636155,0.089959524,0.039992002,0.039992002
