date,rf_rate_cad
2017-12-01,5.16E-05
2017-12-04,5.07E-05
2017-12-05,5.08E-05
2017-12-06,5.11E-05
2017-12-07,5.14E-05
2017-12-08,5.14E-05
2017-12-11,5.14E-05
2017-12-12,5.15E-05
2017-12-13,5.13E-05
2017-12-14,5.12E-05
2017-12-15,5.12E-05
2017-12-18,5.15E-05
2017-12-19,5.15E-05
2017-12-20,5.13E-05
2017-12-21,5.09E-05
2017-12-22,5.09E-05
2017-12-26,5.07E-05
2017-12-27,5.06E-05
2017-12-28,5.03E-05
2017-12-29,5.03E-05
2018-01-02,6.25E-05
2018-01-03,6.27E-05
2018-01-04,6.25E-05
2018-01-05,6.25E-05
2018-01-08,6.21E-05
2018-01-09,6.24E-05
2018-01-10,6.27E-05
2018-01-11,6.26E-05
2018-01-12,6.26E-05
2018-01-16,6.21E-05
2018-01-17,6.22E-05
2018-01-18,6.21E-05
2018-01-19,6.21E-05
2018-01-22,6.23E-05
2018-01-23,6.21E-05
2018-01-24,6.18E-05
2018-01-25,6.19E-05
2018-01-26,6.19E-05
2018-01-29,6.17E-05
2018-01-30,6.17E-05
2018-01-31,6.15E-05
2018-02-01,7.36E-05
2018-02-02,7.36E-05
2018-02-05,7.52E-05
2018-02-06,7.50E-05
2018-02-07,7.54E-05
2018-02-08,7.55E-05
2018-02-09,7.55E-05
2018-02-12,7.55E-05
2018-02-13,7.55E-05
2018-02-14,7.49E-05
2018-02-15,7.49E-05
2018-02-16,7.49E-05
2018-02-20,7.59E-05
2018-02-21,7.62E-05
2018-02-22,7.63E-05
2018-02-23,7.63E-05
2018-02-26,7.61E-05
2018-02-27,7.66E-05
2018-02-28,7.70E-05
2018-03-01,7.70E-05
2018-03-02,7.70E-05
2018-03-05,7.79E-05
2018-03-06,7.77E-05
2018-03-07,7.74E-05
2018-03-08,7.74E-05
2018-03-09,7.74E-05
2018-03-12,7.71E-05
2018-03-13,7.77E-05
2018-03-14,7.77E-05
2018-03-15,7.83E-05
2018-03-16,7.83E-05
2018-03-19,7.85E-05
2018-03-20,7.84E-05
2018-03-21,7.74E-05
2018-03-22,7.76E-05
2018-03-23,7.76E-05
2018-03-26,7.70E-05
2018-03-27,7.73E-05
2018-03-28,7.75E-05
2018-03-29,7.73E-05
2018-04-02,9.04E-05
2018-04-03,8.96E-05
2018-04-04,8.93E-05
2018-04-05,8.94E-05
2018-04-06,8.94E-05
2018-04-09,8.89E-05
2018-04-10,8.82E-05
2018-04-11,8.80E-05
2018-04-12,8.81E-05
2018-04-13,8.81E-05
2018-04-16,8.80E-05
2018-04-17,8.79E-05
2018-04-18,8.84E-05
2018-04-19,8.87E-05
2018-04-20,8.87E-05
2018-04-23,8.99E-05
2018-04-24,8.97E-05
2018-04-25,8.99E-05
2018-04-26,9.01E-05
2018-04-27,9.01E-05
2018-04-30,8.98E-05
2018-05-01,7.71E-05
2018-05-02,7.73E-05
2018-05-03,7.71E-05
2018-05-04,7.71E-05
2018-05-07,7.73E-05
2018-05-08,7.77E-05
2018-05-09,7.71E-05
2018-05-10,7.66E-05
2018-05-11,7.66E-05
2018-05-14,7.68E-05
2018-05-15,7.72E-05
2018-05-16,7.67E-05
2018-05-17,7.70E-05
2018-05-18,7.70E-05
2018-05-21,7.67E-05
2018-05-22,7.69E-05
2018-05-23,7.70E-05
2018-05-24,7.73E-05
2018-05-25,7.73E-05
2018-05-29,7.82E-05
2018-05-30,7.74E-05
2018-05-31,7.77E-05
2018-06-01,7.77E-05
2018-06-04,7.75E-05
2018-06-05,7.76E-05
2018-06-06,7.77E-05
2018-06-07,7.79E-05
2018-06-08,7.79E-05
2018-06-11,7.79E-05
2018-06-12,7.81E-05
2018-06-13,7.78E-05
2018-06-14,7.87E-05
2018-06-15,7.87E-05
2018-06-18,7.93E-05
2018-06-19,7.97E-05
2018-06-20,7.98E-05
2018-06-21,7.99E-05
2018-06-22,7.99E-05
2018-06-25,7.98E-05
2018-06-26,7.98E-05
2018-06-27,8.00E-05
2018-06-28,7.95E-05
2018-06-29,7.95E-05
2018-07-02,0.000105499
2018-07-03,0.000105136
2018-07-05,0.000105088
2018-07-06,0.000105088
2018-07-09,0.000104882
2018-07-10,0.000105144
2018-07-11,0.000105656
2018-07-12,0.000105322
2018-07-13,0.000105322
2018-07-16,0.00010509
2018-07-17,0.000105627
2018-07-18,0.000105343
2018-07-19,0.00010608
2018-07-20,0.00010608
2018-07-23,0.000105352
2018-07-24,0.000105202
2018-07-25,0.000104297
2018-07-26,0.000104552
2018-07-27,0.000104552
2018-07-30,0.000104224
2018-07-31,0.000104144
2018-08-01,9.10E-05
2018-08-02,9.12E-05
2018-08-03,9.12E-05
2018-08-06,9.10E-05
2018-08-07,9.14E-05
2018-08-08,9.11E-05
2018-08-09,9.13E-05
2018-08-10,9.13E-05
2018-08-13,9.19E-05
2018-08-14,9.14E-05
2018-08-15,9.20E-05
2018-08-16,9.21E-05
2018-08-17,9.21E-05
2018-08-20,9.13E-05
2018-08-21,9.12E-05
2018-08-22,9.11E-05
2018-08-23,9.17E-05
2018-08-24,9.17E-05
2018-08-27,9.07E-05
2018-08-28,9.05E-05
2018-08-29,9.03E-05
2018-08-30,9.09E-05
2018-08-31,9.09E-05
2018-09-04,0.000105394
2018-09-05,0.000105395
2018-09-06,0.000105238
2018-09-07,0.000105238
2018-09-10,0.000105298
2018-09-11,0.0001045
2018-09-12,0.000104
2018-09-13,0.000104043
2018-09-14,0.000104043
2018-09-17,0.000104508
2018-09-18,0.000103773
2018-09-19,0.000103345
2018-09-20,0.00010327
2018-09-21,0.00010327
2018-09-24,0.00010359
2018-09-25,0.000103658
2018-09-26,0.000104294
2018-09-27,0.000104291
2018-09-28,0.000104291
2018-10-01,0.000102497
2018-10-02,0.000102551
2018-10-03,0.000103024
2018-10-04,0.00010336
2018-10-05,0.00010336
2018-10-08,0.000103632
2018-10-09,0.000103504
2018-10-10,0.000104407
2018-10-11,0.00010425
2018-10-12,0.00010425
2018-10-15,0.000103946
2018-10-16,0.000103485
2018-10-17,0.0001042
2018-10-18,0.000104631
2018-10-19,0.000104631
2018-10-22,0.000104776
2018-10-23,0.000104646
2018-10-24,0.00010438
2018-10-25,0.000104566
2018-10-26,0.000104566
2018-10-29,0.00010503
2018-10-30,0.000104912
2018-10-31,0.00010526
2018-11-01,0.000104722
2018-11-02,0.000104722
2018-11-05,0.000104874
2018-11-06,0.00010493
2018-11-07,0.000104926
2018-11-08,0.000105142
2018-11-09,0.000105142
2018-11-12,0.000105936
2018-11-13,0.000105797
2018-11-14,0.000105976
2018-11-15,0.000105376
2018-11-16,0.000105376
2018-11-19,0.000105373
2018-11-20,0.00010644
2018-11-21,0.0001058
2018-11-23,0.000105525
2018-11-26,0.000106028
2018-11-27,0.000106363
2018-11-28,0.000106208
2018-11-29,0.0001062
2018-11-30,0.0001062
2018-12-03,0.000131977
2018-12-04,0.00013255
2018-12-06,0.000133937
2018-12-07,0.000133937
2018-12-10,0.000133979
2018-12-11,0.000133784
2018-12-12,0.00013346
2018-12-13,0.00013347
2018-12-14,0.00013347
2018-12-17,0.000134123
2018-12-18,0.00013457
2018-12-19,0.000134749
2018-12-20,0.000134984
2018-12-21,0.000134984
2018-12-24,0.00013608
2018-12-26,0.00013573
2018-12-27,0.00013619
2018-12-28,0.00013619
2018-12-31,0.000133943
2019-01-02,0.000136312
2019-01-03,0.000134788
2019-01-04,0.000134788
2019-01-07,0.00013296
2019-01-08,0.00013247
2019-01-09,0.000132115
2019-01-10,0.00013239
2019-01-11,0.00013239
2019-01-14,0.000132761
2019-01-15,0.000132596
2019-01-16,0.000132587
2019-01-17,0.000132802
2019-01-18,0.000132802
2019-01-22,0.00013356
2019-01-23,0.000133411
2019-01-24,0.000133505
2019-01-25,0.000133505
2019-01-28,0.000132603
2019-01-29,0.000132714
2019-01-30,0.00013141
2019-01-31,0.000131259
2019-02-01,0.000131259
2019-02-04,0.000131165
2019-02-05,0.00013124
2019-02-06,0.00013213
2019-02-07,0.000133109
2019-02-08,0.000133109
2019-02-11,0.000133
2019-02-12,0.000132286
2019-02-13,0.000132591
2019-02-14,0.00013297
2019-02-15,0.00013297
2019-02-19,0.000132089
2019-02-20,0.0001317
2019-02-21,0.000132254
2019-02-22,0.000132254
2019-02-25,0.000131852
2019-02-26,0.00013162
2019-02-27,0.00013145
2019-02-28,0.000131643
2019-03-01,0.000118479
2019-03-04,0.000119807
2019-03-05,0.00012018
2019-03-06,0.000120987
2019-03-07,0.000121002
2019-03-08,0.000121002
2019-03-11,0.000120551
2019-03-12,0.000120213
2019-03-13,0.000119655
2019-03-14,0.000119922
2019-03-15,0.000119922
2019-03-18,0.000120033
2019-03-19,0.000119898
2019-03-20,0.000119574
2019-03-21,0.000120285
2019-03-22,0.000120285
2019-03-25,0.000120528
2019-03-26,0.000120412
2019-03-27,0.000120705
2019-03-28,0.000120875
2019-03-29,0.000120875
2019-04-01,0.00013311
2019-04-02,0.00013343
2019-04-03,0.00013342
2019-04-04,0.000133647
2019-04-05,0.000133647
2019-04-08,0.000133136
2019-04-09,0.000133278
2019-04-10,0.000133178
2019-04-11,0.000133779
2019-04-12,0.000133779
2019-04-15,0.00013368
2019-04-16,0.000133593
2019-04-17,0.00013348
2019-04-18,0.00013376
2019-04-22,0.000133453
2019-04-23,0.000134277
2019-04-24,0.00013493
2019-04-25,0.00013478
2019-04-26,0.00013478
2019-04-29,0.000134547
2019-04-30,0.000133879
